cycle #	time	18.03	28.06	32.03	40.06	44.12	45.12	TP	N2/Ar	O2/Ar	N2/O2		ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
353	6/7/21 12:51 PM	-3.49E-13	-3.20E-13	-3.14E-13	-3.20E-13	-3.19E-13	-3.18E-13	3.51E-06	1.001774916	0.98132844	1.020835508		4835	159	339.687	101.845	12.361	29.202	30.268	34.73	4.462	683.5	666.1	409.9	11.66952515	11.84359741	11.82064819	52.01754761	0.819411585
354	6/7/21 12:51 PM	-3.19E-13	-3.29E-13	-3.21E-13	-3.02E-13	-3.23E-13	-3.10E-13	3.51E-06	1.090935701	1.064677386	1.024663166		4835	159	339.687	101.845	12.361	29.202	30.268	34.73	4.462	683.5	666.1	409.9	11.67004395	11.84414673	11.82040405	52.03686523	0.819047343
355	6/7/21 12:51 PM	-2.94E-13	-3.31E-13	-3.26E-13	-3.22E-13	-3.13E-13	-3.39E-13	3.52E-06	1.028436758	1.013253481	1.014984678		4835	159	339.687	101.845	12.361	29.202	30.268	34.73	4.462	683.5	666.1	409.9	11.67007446	11.8442688	11.81964111	52.07388306	0.818795163
356	6/7/21 12:51 PM	-3.27E-13	-3.33E-13	-3.15E-13	-3.15E-13	-3.17E-13	-3.07E-13	3.52E-06	1.054602538	0.997675581	1.057059587		4835	159	339.687	101.845	12.361	29.202	30.268	34.73	4.462	683.5	666.1	409.9	11.67098999	11.84393311	11.82028198	52.09460449	0.818486953
357	6/7/21 12:51 PM	-3.20E-13	-3.31E-13	-3.29E-13	-3.32E-13	-3.17E-13	-3.28E-13	3.52E-06	0.997566885	0.99180343	1.005811085		4835	159	339.687	101.845	12.361	29.202	30.268	34.73	4.462	683.5	666.1	409.9	11.66940308	11.84466553	11.82003784	52.11056519	0.818599015
358	6/7/21 12:51 PM	-3.22E-13	-3.13E-13	-3.30E-13	-3.19E-13	-3.25E-13	-3.18E-13	3.54E-06	0.98025596	1.03437077	0.947683353		4835	159	339.687	101.845	12.361	29.202	30.268	34.73	4.462	683.5	666.1	409.9	11.6696167	11.84713745	11.81985474	52.12561035	0.817646406
359	6/7/21 12:51 PM	-3.01E-13	-3.17E-13	-3.10E-13	-3.19E-13	-3.13E-13	-3.34E-13	3.51E-06	0.993845762	0.969221768	1.025405944		4835	159	339.687	101.845	12.361	29.202	30.268	34.73	4.462	683.5	666.1	409.9	11.6696167	11.84613037	11.81948853	52.13970947	0.816945899
360	6/7/21 12:51 PM	-3.30E-13	-3.32E-13	-3.14E-13	-3.12E-13	-3.18E-13	-3.10E-13	3.52E-06	1.062643548	1.005354544	1.056983882		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.6690979	11.84362793	11.81958008	52.17456055	0.817954616
361	6/7/21 12:51 PM	-3.03E-13	-3.25E-13	-3.26E-13	-3.31E-13	-3.20E-13	-3.27E-13	3.51E-06	0.982191601	0.986312756	0.995821655		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66921997	11.84225464	11.81954956	52.19766235	0.817450258
362	6/7/21 12:51 PM	-3.34E-13	-3.09E-13	-3.31E-13	-3.19E-13	-3.33E-13	-3.27E-13	3.51E-06	0.969917746	1.038441226	0.934013136		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66915894	11.8420105	11.81884766	52.20932007	0.816749827
363	6/7/21 12:51 PM	-3.40E-13	-3.15E-13	-3.15E-13	-3.12E-13	-3.21E-13	-3.15E-13	3.51E-06	1.009644476	1.009578491	1.000065359		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66812134	11.84210205	11.81900024	52.22860718	0.81686189
364	6/7/21 12:51 PM	-3.10E-13	-3.27E-13	-3.22E-13	-3.26E-13	-3.11E-13	-3.17E-13	3.51E-06	1.004364232	0.988216899	1.016339867		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66802979	11.84481812	11.81924439	52.26052856	0.816637764
365	6/7/21 12:51 PM	-3.22E-13	-3.06E-13	-3.34E-13	-3.15E-13	-3.28E-13	-3.24E-13	3.52E-06	0.971173325	1.060802511	0.915508131		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66921997	11.84454346	11.81936646	52.27642822	0.817478311
366	6/7/21 12:51 PM	-3.33E-13	-3.22E-13	-3.05E-13	-3.23E-13	-3.15E-13	-3.17E-13	3.51E-06	0.996174688	0.945721993	1.053348337		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66833496	11.84628296	11.81942749	52.30081177	0.817534343
367	6/7/21 12:51 PM	-3.18E-13	-3.13E-13	-3.15E-13	-3.15E-13	-3.23E-13	-3.11E-13	3.52E-06	0.993774069	0.99989251	0.993880901		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66781616	11.84414673	11.81912231	52.31478882	0.817506289
368	6/7/21 12:51 PM	-3.26E-13	-3.24E-13	-3.15E-13	-3.29E-13	-3.19E-13	-3.17E-13	3.51E-06	0.983296648	0.957391685	1.027057853		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66775513	11.84338379	11.81845093	52.34994507	0.814760446
369	6/7/21 12:51 PM	-3.29E-13	-3.33E-13	-3.13E-13	-3.23E-13	-3.19E-13	-3.16E-13	3.52E-06	1.031060562	0.969137321	1.063895218		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66653442	11.84350586	11.81820679	52.37130737	0.814116047
370	6/7/21 12:51 PM	-3.24E-13	-3.25E-13	-3.32E-13	-3.20E-13	-3.32E-13	-3.21E-13	3.51E-06	1.016083661	1.036017949	0.980758742		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66635132	11.84179688	11.81793213	52.38168335	0.813695773
371	6/7/21 12:51 PM	-3.18E-13	-3.10E-13	-3.18E-13	-3.21E-13	-3.19E-13	-3.22E-13	3.51E-06	0.965124552	0.99014393	0.974731575		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66699219	11.84228516	11.81890869	52.40036011	0.813639742
372	6/7/21 12:51 PM	-3.18E-13	-3.29E-13	-3.31E-13	-3.28E-13	-3.23E-13	-3.30E-13	3.51E-06	1.000255743	1.007240769	0.993065188		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.6673584	11.84408569	11.81832886	52.41690064	0.813359509
373	6/7/21 12:51 PM	-3.21E-13	-3.13E-13	-3.13E-13	-3.14E-13	-3.25E-13	-3.22E-13	3.52E-06	0.996825473	0.998145059	0.998677962		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66644287	11.8444519	11.81762695	52.45010376	0.814031962
374	6/7/21 12:51 PM	-3.17E-13	-3.39E-13	-3.08E-13	-3.12E-13	-3.13E-13	-3.13E-13	3.52E-06	1.08394415	0.986484342	1.098795088		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66717529	11.84472656	11.81756592	52.47250366	0.814760446
375	6/7/21 12:51 PM	-3.25E-13	-3.23E-13	-3.30E-13	-3.25E-13	-3.10E-13	-3.18E-13	3.51E-06	0.993084874	1.013469383	0.979886409		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66638184	11.84591675	11.81719971	52.48138428	0.814172078
376	6/7/21 12:51 PM	-3.24E-13	-3.35E-13	-3.25E-13	-3.30E-13	-3.32E-13	-3.25E-13	3.52E-06	1.016839893	0.985860314	1.031423903		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66680908	11.84588623	11.8173523	52.5007019	0.814508267
377	6/7/21 12:51 PM	-3.31E-13	-2.98E-13	-3.15E-13	-3.13E-13	-3.14E-13	-3.15E-13	3.54E-06	0.952600022	1.007727149	0.945295583		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66659546	11.84265137	11.81710815	52.53497315	0.81246293
378	6/7/21 12:51 PM	-3.13E-13	-3.28E-13	-3.24E-13	-3.28E-13	-3.29E-13	-3.29E-13	3.52E-06	1.00148603	0.98683939	1.01484197		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66644287	11.8427124	11.81741333	52.54852295	0.811986625
379	6/7/21 12:51 PM	-3.22E-13	-3.01E-13	-3.20E-13	-3.16E-13	-3.10E-13	-3.16E-13	3.51E-06	0.953978252	1.014080184	0.940732565		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66653442	11.84262085	11.81768799	52.5625	0.811846509
380	6/7/21 12:51 PM	-3.48E-13	-3.15E-13	-3.21E-13	-3.20E-13	-3.23E-13	-3.04E-13	3.52E-06	0.985809976	1.001665583	0.984170758		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66558838	11.84115601	11.81719971	52.58209229	0.811482267
381	6/7/21 12:51 PM	-2.98E-13	-3.21E-13	-3.24E-13	-3.28E-13	-3.23E-13	-3.24E-13	3.51E-06	0.979576929	0.988935081	0.990537143		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.66601563	11.84088135	11.81744385	52.60403442	0.811090047
382	6/7/21 12:51 PM	-3.22E-13	-3.24E-13	-3.19E-13	-3.16E-13	-3.29E-13	-3.11E-13	3.52E-06	1.025842567	1.008528313	1.017167841		4835	159	339.567	101.801	12.358	29.208	30.273	34.732	4.459	683.6	666	410	11.6663208	11.84066773	11.81600952	52.62893677	0.812799195
383	6/7/21 12:51 PM	-3.03E-13	-3.22E-13	-3.10E-13	-3.18E-13	-3.30E-13	-3.24E-13	3.52E-06	1.012342516	0.973700579	1.039685647		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66567993	11.84057617	11.81607056	52.65283203	0.81397593
384	6/7/21 12:51 PM	-3.23E-13	-3.09E-13	-3.15E-13	-3.19E-13	-3.14E-13	-3.33E-13	3.52E-06	0.968724592	0.986838061	0.981644943		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66601563	11.84204102	11.81619263	52.66455078	0.811538298
385	6/7/21 12:51 PM	-3.23E-13	-3.10E-13	-3.08E-13	-3.21E-13	-3.25E-13	-3.07E-13	3.52E-06	0.964933057	0.960584099	1.00452741		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66558838	11.84140015	11.81625366	52.70098877	0.799882473
386	6/7/21 12:52 PM	-3.18E-13	-3.43E-13	-3.14E-13	-3.32E-13	-3.05E-13	-3.17E-13	3.52E-06	1.034333624	0.944599601	1.094996889		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66552734	11.83950806	11.81600952	52.715271	0.797220715
387	6/7/21 12:52 PM	-3.09E-13	-3.13E-13	-3.17E-13	-3.23E-13	-3.12E-13	-3.24E-13	3.51E-06	0.968548049	0.979799698	0.988516378		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66448975	11.83853149	11.81524658	52.72814941	0.79744484
388	6/7/21 12:52 PM	-3.37E-13	-3.25E-13	-3.24E-13	-3.30E-13	-3.21E-13	-3.16E-13	3.51E-06	0.986013011	0.981289612	1.00481346		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66494751	11.83853149	11.81643677	52.74435425	0.796940558
389	6/7/21 12:52 PM	-3.15E-13	-2.98E-13	-3.19E-13	-3.07E-13	-3.13E-13	-3.18E-13	3.51E-06	0.970754684	1.037960649	0.935251915		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66500855	11.83712769	11.81655884	52.77410889	0.793914482
390	6/7/21 12:52 PM	-3.54E-13	-3.16E-13	-3.16E-13	-3.22E-13	-3.19E-13	-3.23E-13	3.52E-06	0.981481453	0.983356835	0.998092878		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.6651001	11.83764648	11.815979	52.79602051	0.793578293
391	6/7/21 12:52 PM	-3.31E-13	-3.17E-13	-3.19E-13	-3.19E-13	-3.22E-13	-3.16E-13	3.52E-06	0.995692369	0.999731639	0.995959646		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66360474	11.83850098	11.81622315	52.81268311	0.790356145
392	6/7/21 12:52 PM	-3.24E-13	-3.17E-13	-3.18E-13	-3.14E-13	-3.29E-13	-3.29E-13	3.51E-06	1.010316821	1.014135466	0.996234581		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66400147	11.83996582	11.81454468	52.82855225	0.78931945
393	6/7/21 12:52 PM	-3.33E-13	-2.98E-13	-3.23E-13	-3.17E-13	-3.25E-13	-3.17E-13	3.52E-06	0.938320925	1.019374751	0.920486724		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66265869	11.83901978	11.81451416	52.83956909	0.788787038
394	6/7/21 12:52 PM	-3.25E-13	-3.27E-13	-3.30E-13	-3.21E-13	-3.13E-13	-3.29E-13	3.52E-06	1.01972514	1.0271368	0.992784155		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66238403	11.83712769	11.81408691	52.87353516	0.785144616
395	6/7/21 12:52 PM	-3.42E-13	-3.09E-13	-3.17E-13	-3.19E-13	-3.23E-13	-3.12E-13	3.51E-06	0.968319584	0.991808035	0.976317543		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66256714	11.83706665	11.81555176	52.89828491	0.899853451
396	6/7/21 12:52 PM	-3.29E-13	-3.39E-13	-3.11E-13	-3.24E-13	-3.26E-13	-3.08E-13	3.51E-06	1.047290839	0.961271991	1.0894844		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.6625061	11.83615112	11.81552124	52.91052246	0.876233666
397	6/7/21 12:52 PM	-3.15E-13	-3.27E-13	-3.13E-13	-3.29E-13	-3.08E-13	-3.11E-13	3.52E-06	0.994757747	0.951327389	1.045652379		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.6625061	11.8359375	11.81481934	52.91876221	0.85973063
398	6/7/21 12:52 PM	-3.07E-13	-3.39E-13	-3.24E-13	-3.17E-13	-3.08E-13	-3.19E-13	3.51E-06	1.070993454	1.021732479	1.048213183		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66329956	11.83648682	11.81420898	52.95562744	0.84583332
399	6/7/21 12:52 PM	-3.37E-13	-3.10E-13	-3.24E-13	-3.20E-13	-3.21E-13	-3.08E-13	3.51E-06	0.970056568	1.013317465	0.957307656		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66253662	11.83639526	11.81491089	52.97201538	0.842695181
400	6/7/21 12:52 PM	-3.21E-13	-3.00E-13	-3.07E-13	-3.26E-13	-3.20E-13	-3.16E-13	3.51E-06	0.91959621	0.941424709	0.976813336		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66290283	11.83639526	11.81387329	52.98623657	0.839360971
401	6/7/21 12:52 PM	-3.38E-13	-3.12E-13	-3.04E-13	-3.08E-13	-3.28E-13	-3.12E-13	3.49E-06	1.011066445	0.986158329	1.025257725		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66262817	11.8366394	11.81442261	53.00222778	0.828909935
402	6/7/21 12:52 PM	-3.52E-13	-3.29E-13	-3.16E-13	-3.14E-13	-3.18E-13	-3.20E-13	3.49E-06	1.049212312	1.006815663	1.042109645		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66320801	11.83621216	11.81427002	53.01806641	0.831011379
403	6/7/21 12:52 PM	-3.37E-13	-3.07E-13	-3.22E-13	-3.00E-13	-3.23E-13	-3.18E-13	3.51E-06	1.022269253	1.072319152	0.953325557		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66253662	11.83630371	11.81240845	53.05484009	0.823530311
404	6/7/21 12:52 PM	-3.21E-13	-3.05E-13	-3.23E-13	-3.14E-13	-3.11E-13	-3.38E-13	3.49E-06	0.970658168	1.029068811	0.943239322		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66168213	11.8366394	11.81256104	53.06915283	0.816133405
405	6/7/21 12:52 PM	-3.21E-13	-3.13E-13	-3.11E-13	-3.22E-13	-3.21E-13	-3.08E-13	3.49E-06	0.973677279	0.966441027	1.007487525		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.6618042	11.83712769	11.81512451	53.08087158	0.809464908
406	6/7/21 12:52 PM	-3.02E-13	-3.23E-13	-3.26E-13	-3.25E-13	-3.20E-13	-3.36E-13	3.52E-06	0.993355925	1.003787057	0.989608222		4835	159	339.198	101.683	12.355	29.222	30.285	34.744	4.459	683.7	666.1	410.1	11.66162109	11.83627319	11.81176758	53.10766602	0.792541598
407	6/7/21 12:52 PM	-3.43E-13	-3.07E-13	-3.11E-13	-3.19E-13	-3.12E-13	-3.15E-13	3.51E-06	0.959893998	0.975051519	0.984454646		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	11.66027832	11.83743286	11.81369019	53.13323975	0.788002522
408	6/7/21 12:52 PM	-3.15E-13	-3.19E-13	-3.28E-13	-3.26E-13	-3.18E-13	-3.13E-13	3.51E-06	0.979592441	1.006007692	0.973742496		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	11.66122437	11.83612061	11.81164551	53.14019775	0.789599607
409	6/7/21 12:52 PM	-3.07E-13	-3.12E-13	-3.26E-13	-3.11E-13	-3.17E-13	-3.05E-13	3.51E-06	1.001877103	1.045985973	0.957830342		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	11.66299439	11.83654785	11.81207275	53.15612793	0.891223702
410	6/7/21 12:52 PM	-3.38E-13	-3.22E-13	-3.22E-13	-3.18E-13	-3.30E-13	-3.10E-13	3.52E-06	1.012402012	1.011950861	1.000445823		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	11.6663208	11.83630371	11.81307983	53.17562866	0.836811276
411	6/7/21 12:52 PM	-3.11E-13	-3.12E-13	-3.20E-13	-3.09E-13	-3.25E-13	-3.10E-13	3.51E-06	1.010056777	1.037523534	0.973526618		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	11.68078613	11.83984375	11.81103516	53.20114136	0.7973048
412	6/7/21 12:52 PM	-3.18E-13	-3.22E-13	-3.30E-13	-3.21E-13	-3.17E-13	-3.13E-13	3.51E-06	1.002563176	1.027858359	0.9753904		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	11.67553711	11.83837891	11.81362915	53.21450806	0.785845123
413	6/7/21 12:52 PM	-3.09E-13	-3.22E-13	-3.21E-13	-3.18E-13	-3.09E-13	-3.11E-13	3.51E-06	1.011262394	1.008662771	1.002577296		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	11.67840576	11.83670044	11.81640625	53.23547363	0.77511393
414	6/7/21 12:52 PM	-3.02E-13	-3.41E-13	-3.25E-13	-3.19E-13	-3.16E-13	-3.23E-13	3.49E-06	1.071037903	1.018977261	1.051091073		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	11.67648315	11.83947754	11.8276062	53.24520874	0.761076504
415	6/7/21 12:52 PM	-3.12E-13	-3.24E-13	-3.17E-13	-3.19E-13	-3.19E-13	-3.27E-13	3.49E-06	1.015408589	0.991682365	1.023925225		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	11.6763916	11.83929443	11.92041016	53.26541138	0.750205194
416	6/7/21 12:52 PM	-3.10E-13	-3.12E-13	-3.15E-13	-3.15E-13	-3.23E-13	-3.25E-13	3.51E-06	0.988351464	0.999707622	0.98864052		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	11.67510986	11.84017944	12.06686401	53.29663086	0.741715562
417	6/7/21 12:52 PM	-3.22E-13	-3.25E-13	-3.08E-13	-3.16E-13	-3.11E-13	-3.15E-13	3.51E-06	1.026325213	0.972527133	1.055317819		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	11.67608643	11.83883667	12.14779663	53.30822754	0.798201379
418	6/7/21 12:52 PM	-3.14E-13	-3.34E-13	-3.14E-13	-3.33E-13	-3.32E-13	-3.11E-13	3.51E-06	1.003801521	0.941923349	1.065693426		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	11.67584229	11.840271	12.21002197	53.3208313	0.781782352
419	6/7/21 12:52 PM	-3.15E-13	-3.21E-13	-3.16E-13	-3.17E-13	-3.17E-13	-3.15E-13	3.49E-06	1.011047018	0.995575215	1.015540567		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	11.67593384	11.84289551	12.26791382	53.33810425	0.765671611
420	6/7/21 12:52 PM	-3.22E-13	-3.34E-13	-3.12E-13	-3.25E-13	-3.14E-13	-3.21E-13	3.49E-06	1.029447827	0.960949214	1.071282241		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	11.76663208	11.84655762	12.36972046	53.37280273	0.752082513
421	6/7/21 12:52 PM	-3.12E-13	-3.10E-13	-3.13E-13	-3.15E-13	-3.16E-13	-3.29E-13	3.49E-06	0.984866908	0.996079523	0.988743254		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	11.83041382	11.84405518	12.40914917	53.38327026	0.748636163
422	6/7/21 12:52 PM	-3.37E-13	-3.20E-13	-3.17E-13	-3.18E-13	-3.04E-13	-3.19E-13	3.51E-06	1.007298567	0.997063395	1.010265317		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	11.89117432	11.84286499	12.44799805	53.40231323	0.746814952
423	6/7/21 12:52 PM	-3.31E-13	-3.18E-13	-3.30E-13	-3.20E-13	-3.11E-13	-3.11E-13	3.51E-06	0.99430289	1.030294804	0.965066393		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	11.96209717	11.84155273	12.48431397	53.41622925	0.746030436
424	6/7/21 12:52 PM	-3.04E-13	-3.08E-13	-3.28E-13	-3.17E-13	-3.16E-13	-3.15E-13	3.52E-06	0.970816178	1.033546243	0.939305992		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	12.09719849	11.84204102	12.5552063	53.44439697	0.736279907
425	6/7/21 12:52 PM	-3.02E-13	-3.36E-13	-3.18E-13	-3.27E-13	-3.23E-13	-3.03E-13	3.51E-06	1.026293823	0.971561831	1.056334029		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	12.15994263	11.84179688	12.58856201	53.45950317	0.734962979
426	6/7/21 12:52 PM	-3.04E-13	-3.33E-13	-3.21E-13	-3.17E-13	-3.10E-13	-3.10E-13	3.52E-06	1.048500186	1.010848591	1.037247512		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	12.25082398	11.84414673	12.61618042	53.47485352	0.734346558
427	6/7/21 12:52 PM	-3.05E-13	-3.15E-13	-3.27E-13	-3.19E-13	-3.22E-13	-3.21E-13	3.51E-06	0.988460347	1.025126113	0.964232921		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	12.34387207	11.84338379	12.64532471	53.49865723	0.732777526
428	6/7/21 12:52 PM	-3.36E-13	-3.12E-13	-3.16E-13	-3.01E-13	-3.18E-13	-3.04E-13	3.51E-06	1.03451781	1.049490237	0.985733619		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	12.49331665	11.84179688	12.70681763	53.52206421	0.729275221
429	6/7/21 12:52 PM	-3.33E-13	-3.13E-13	-3.18E-13	-3.06E-13	-3.11E-13	-3.19E-13	3.51E-06	1.022609511	1.038506468	0.984692481		4835	159	339.425	101.742	12.351	29.216	30.28	34.739	4.46	683.7	666.2	410.2	12.56497192	11.84103394	12.73391724	53.53155518	0.727650082
430	6/7/21 12:52 PM	-3.15E-13	-3.10E-13	-3.19E-13	-3.21E-13	-3.19E-13	-3.27E-13	3.51E-06	0.964707904	0.993173186	0.971339054		4835	159	339.494	101.747	12.344	29.217	30.28	34.739	4.458	683.8	666.2	410.4	12.66870117	11.84243774	12.75720215	53.55426025	0.726809535
431	6/7/21 12:52 PM	-3.37E-13	-2.96E-13	-3.12E-13	-3.16E-13	-3.26E-13	-3.24E-13	3.51E-06	0.935877059	0.987643156	0.947586234		4835	159	339.494	101.747	12.344	29.217	30.28	34.739	4.458	683.8	666.2	410.4	12.81768799	11.84381104	12.78039551	53.57244873	0.726193114
432	6/7/21 12:53 PM	-3.08E-13	-3.03E-13	-3.17E-13	-3.17E-13	-3.26E-13	-3.20E-13	3.52E-06	0.954207683	0.998301983	0.9558307		4835	159	339.494	101.747	12.344	29.217	30.28	34.739	4.458	683.8	666.2	410.4	13.17816162	11.84381104	12.81869507	53.58602905	0.724876261
433	6/7/21 12:53 PM	-3.14E-13	-3.18E-13	-3.23E-13	-3.14E-13	-3.14E-13	-3.16E-13	3.49E-06	1.012667391	1.028303266	0.984794491		4835	159	339.494	101.747	12.344	29.217	30.28	34.739	4.458	683.8	666.2	410.4	13.95025635	11.84454346	12.88470459	53.61279297	0.716862858
434	6/7/21 12:53 PM	-3.27E-13	-3.22E-13	-3.10E-13	-3.16E-13	-3.26E-13	-3.25E-13	3.51E-06	1.019968032	0.9819807	1.038684398		4835	159	339.494	101.747	12.344	29.217	30.28	34.739	4.458	683.8	666.2	410.4	14.15759277	11.8475647	12.90817261	53.63369751	0.715461921
435	6/7/21 12:53 PM	-3.20E-13	-3.15E-13	-3.03E-13	-3.09E-13	-3.13E-13	-3.27E-13	3.51E-06	1.019426933	0.981821884	1.038301294		4835	159	339.494	101.747	12.344	29.217	30.28	34.739	4.458	683.8	666.2	410.4	14.34631348	11.84545898	12.92327881	53.64831543	0.713360553
436	6/7/21 12:53 PM	-3.07E-13	-3.15E-13	-3.25E-13	-3.11E-13	-3.20E-13	-3.26E-13	3.51E-06	1.013750308	1.045557791	0.969578455		4835	159	339.494	101.747	12.344	29.217	30.28	34.739	4.458	683.8	666.2	410.4	14.50009155	11.84381104	12.93988037	53.65707398	0.705347149
437	6/7/21 12:53 PM	-3.23E-13	-3.12E-13	-3.32E-13	-3.19E-13	-3.25E-13	-3.21E-13	3.51E-06	0.976116226	1.039014508	0.939463519		4835	159	339.494	101.747	12.344	29.217	30.28	34.739	4.458	683.8	666.2	410.4	14.85354614	11.84326172	12.97564697	53.68597412	0.706131665
