cycle #	time	18.03	28.03	32	40	44.06	45.06	TP	N2/Ar	O2/Ar	N2/O2	Valve	ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
561	6/4/21 1:59 PM	6.02E-09	3.81E-07	9.09E-08	3.74E-09	2.75E-10	4.08E-12	4.04E-06	101.7976048	24.29938516	4.189307842	1	4835	159	321.736	97.314	12.751	29.638	30.656	35.128	4.472	692.7	662.7	397.1	11.47909546	12.17269898	12.18966675	45.77261353	100.5054674
562	6/4/21 1:59 PM	6.01E-09	3.81E-07	9.09E-08	3.74E-09	2.74E-10	3.78E-12	4.04E-06	101.7789771	24.30048648	4.188351423	1	4835	159	321.736	97.314	12.751	29.638	30.656	35.128	4.472	692.7	662.7	397.1	11.47958374	12.17315674	12.18948364	45.77993774	100.0923718
563	6/4/21 1:59 PM	6.01E-09	3.80E-07	9.06E-08	3.73E-09	2.75E-10	3.71E-12	4.04E-06	101.6938575	24.27064435	4.189994136	1	4835	159	321.736	97.314	12.751	29.638	30.656	35.128	4.472	692.7	662.7	397.1	11.47888184	12.17285156	12.18881226	45.78094482	100.3403083
564	6/4/21 1:59 PM	6.00E-09	3.81E-07	9.11E-08	3.75E-09	2.75E-10	3.75E-12	4.06E-06	101.81521	24.31597844	4.187173065	1	4835	159	321.736	97.314	12.751	29.638	30.656	35.128	4.472	692.7	662.7	397.1	11.47924805	12.17227173	12.18887329	45.78713989	100.6582814
565	6/4/21 1:59 PM	6.01E-09	3.81E-07	9.08E-08	3.74E-09	2.75E-10	3.75E-12	4.04E-06	101.8173366	24.28855014	4.191989066	1	4835	159	321.736	97.314	12.751	29.638	30.656	35.128	4.472	692.7	662.7	397.1	11.47866821	12.17376709	12.18826294	45.78469849	100.7390516
566	6/4/21 1:59 PM	6.00E-09	3.80E-07	9.08E-08	3.74E-09	2.75E-10	3.65E-12	4.02E-06	101.6335272	24.2672397	4.188095906	1	4835	159	321.736	97.314	12.751	29.638	30.656	35.128	4.472	692.7	662.7	397.1	11.47836304	12.1736145	12.18841553	45.78543091	99.75619141
567	6/4/21 1:59 PM	6.01E-09	3.80E-07	9.07E-08	3.74E-09	2.75E-10	3.76E-12	4.04E-06	101.6883112	24.27876442	4.188364345	1	4835	159	321.736	97.314	12.751	29.638	30.656	35.128	4.472	692.7	662.7	397.1	11.4777832	12.17260742	12.18783569	45.7819519	100.4533451
568	6/4/21 1:59 PM	6.00E-09	3.80E-07	9.08E-08	3.74E-09	2.76E-10	3.80E-12	4.04E-06	101.594593	24.25756678	4.188160911	1	4835	159	321.736	97.314	12.751	29.638	30.656	35.128	4.472	692.7	662.7	397.1	11.47906494	12.17382813	12.1875	45.78570557	99.28642896
569	6/4/21 1:59 PM	6.01E-09	3.81E-07	9.07E-08	3.74E-09	2.75E-10	3.61E-12	4.02E-06	101.8015155	24.27207816	4.19418209	1	4835	159	321.736	97.314	12.751	29.638	30.656	35.128	4.472	692.7	662.7	397.1	11.47958374	12.17327881	12.1892395	45.7880249	100.0665699
570	6/4/21 1:59 PM	6.02E-09	3.80E-07	9.07E-08	3.74E-09	2.75E-10	3.74E-12	4.04E-06	101.6155188	24.25390612	4.189655814	1	4835	159	321.736	97.314	12.751	29.638	30.656	35.128	4.472	692.7	662.7	397.1	11.47866821	12.17474365	12.18835449	45.79251099	100.1881728
571	6/4/21 1:59 PM	6.01E-09	3.81E-07	9.10E-08	3.75E-09	2.76E-10	3.75E-12	4.04E-06	101.7047343	24.27407939	4.18984929	1	4835	159	321.736	97.314	12.751	29.638	30.656	35.128	4.472	692.7	662.7	397.1	11.47851563	12.17340088	12.18804932	45.79187012	98.99640492
572	6/4/21 1:59 PM	6.00E-09	3.80E-07	9.07E-08	3.74E-09	2.74E-10	3.75E-12	4.04E-06	101.6650391	24.24547872	4.193154538	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47879028	12.17346191	12.18878174	45.78787231	99.22598742
573	6/4/21 1:59 PM	6.01E-09	3.81E-07	9.09E-08	3.75E-09	2.75E-10	3.75E-12	4.06E-06	101.6275619	24.25695772	4.189625225	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47866821	12.17370606	12.18954468	45.79708862	99.28261426
574	6/4/21 1:59 PM	6.01E-09	3.81E-07	9.08E-08	3.73E-09	2.76E-10	3.96E-12	4.04E-06	101.9398493	24.30141886	4.194810593	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47610474	12.17410278	12.18954468	45.79550171	99.98748663
575	6/4/21 1:59 PM	6.00E-09	3.80E-07	9.05E-08	3.73E-09	2.75E-10	3.79E-12	4.04E-06	101.717682	24.26045038	4.192736754	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47683716	12.17410278	12.18936157	45.79797363	99.30141527
576	6/4/21 1:59 PM	5.99E-09	3.79E-07	9.06E-08	3.73E-09	2.75E-10	3.79E-12	4.04E-06	101.7002628	24.27942379	4.188742851	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47686768	12.17477417	12.18948364	45.8013916	98.21650369
577	6/4/21 1:59 PM	5.99E-09	3.81E-07	9.08E-08	3.74E-09	2.75E-10	3.77E-12	4.04E-06	101.7367167	24.28400397	4.189453962	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47671509	12.17410278	12.18914795	45.80618286	100.2242654
578	6/4/21 1:59 PM	6.00E-09	3.80E-07	9.08E-08	3.74E-09	2.77E-10	3.81E-12	4.04E-06	101.693874	24.26709209	4.190608153	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47720337	12.17410278	12.18997192	45.80401611	99.34341586
579	6/4/21 1:59 PM	6.02E-09	3.81E-07	9.07E-08	3.74E-09	2.75E-10	4.20E-12	4.04E-06	101.8439952	24.28149147	4.19430558	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47650147	12.17376709	12.19003296	45.80545044	98.99108186
580	6/4/21 1:59 PM	6.00E-09	3.80E-07	9.07E-08	3.75E-09	2.76E-10	3.95E-12	4.06E-06	101.492616	24.22419722	4.189720512	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.4776001	12.17529297	12.19146729	45.80358887	98.810273
581	6/4/21 1:59 PM	6.03E-09	3.81E-07	9.09E-08	3.74E-09	2.75E-10	3.92E-12	4.04E-06	101.6954064	24.26769787	4.190566693	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47677612	12.17547607	12.19058228	45.80923462	100.9744263
582	6/4/21 1:59 PM	6.01E-09	3.80E-07	9.05E-08	3.73E-09	2.76E-10	4.24E-12	4.04E-06	101.7850712	24.25941034	4.195694363	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47717285	12.1751709	12.19003296	45.80908203	100.8028969
583	6/4/21 1:59 PM	6.00E-09	3.81E-07	9.08E-08	3.74E-09	2.76E-10	3.81E-12	4.04E-06	101.7564001	24.2724015	4.192267508	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47784424	12.17550659	12.19061279	45.80935669	100.1959379
584	6/4/21 1:59 PM	6.00E-09	3.82E-07	9.12E-08	3.76E-09	2.77E-10	3.81E-12	4.06E-06	101.6090079	24.25109054	4.18987376	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47662354	12.17541504	12.18917847	45.81082153	99.77720144
585	6/4/21 1:59 PM	6.01E-09	3.82E-07	9.10E-08	3.75E-09	2.76E-10	3.75E-12	4.04E-06	101.8891588	24.28345342	4.19582656	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47814941	12.17550659	12.19073486	45.8168335	101.8312254
586	6/4/21 1:59 PM	6.01E-09	3.81E-07	9.07E-08	3.74E-09	2.75E-10	3.78E-12	4.04E-06	101.838988	24.27356204	4.195469451	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47872925	12.17596436	12.19104004	45.81484985	100.3092668
587	6/4/21 1:59 PM	6.00E-09	3.80E-07	9.07E-08	3.74E-09	2.76E-10	3.78E-12	4.06E-06	101.654097	24.25708269	4.19069755	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47714233	12.1762085	12.19003296	45.8137207	100.2384291
588	6/4/21 1:59 PM	6.01E-09	3.81E-07	9.07E-08	3.73E-09	2.77E-10	3.78E-12	4.04E-06	102.0164049	24.3087234	4.196699402	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47857666	12.17596436	12.19018555	45.815979	101.2943784
589	6/4/21 2:00 PM	6.01E-09	3.80E-07	9.08E-08	3.74E-09	2.75E-10	3.43E-12	4.04E-06	101.6299911	24.25824408	4.189503198	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47817993	12.17617798	12.19091797	45.82034302	100.0069558
590	6/4/21 2:00 PM	6.01E-09	3.80E-07	9.07E-08	3.74E-09	2.76E-10	3.85E-12	4.04E-06	101.670865	24.24908955	4.192770405	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47817993	12.17633057	12.19186401	45.82223511	99.8468002
591	6/4/21 2:00 PM	6.01E-09	3.81E-07	9.07E-08	3.73E-09	2.76E-10	3.84E-12	4.04E-06	101.947296	24.29695156	4.195888349	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.4781189	12.1762085	12.19216919	45.82150269	99.73232036
592	6/4/21 2:00 PM	6.00E-09	3.80E-07	9.07E-08	3.73E-09	2.76E-10	3.89E-12	4.04E-06	101.83707	24.29715041	4.191317429	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47848511	12.17697144	12.19216919	45.82107544	99.3169368
593	6/4/21 2:00 PM	5.99E-09	3.81E-07	9.08E-08	3.74E-09	2.76E-10	3.72E-12	4.06E-06	101.8170214	24.28493677	4.192599814	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47888184	12.17703247	12.19259644	45.8237915	99.62926514
594	6/4/21 2:00 PM	6.00E-09	3.81E-07	9.08E-08	3.74E-09	2.76E-10	3.75E-12	4.04E-06	101.7818502	24.25751777	4.195888928	1	4835	159	321.946	97.373	12.749	29.632	30.651	35.118	4.467	692.6	662.7	397.2	11.47885132	12.17681885	12.19256592	45.8263855	99.3257145
595	6/4/21 2:00 PM	6.00E-09	3.80E-07	9.06E-08	3.74E-09	2.76E-10	4.28E-12	4.04E-06	101.6546712	24.26008544	4.190202521	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47866821	12.17642212	12.19104004	45.82653809	100.8279356
596	6/4/21 2:00 PM	6.00E-09	3.81E-07	9.09E-08	3.75E-09	2.76E-10	3.68E-12	4.04E-06	101.7317498	24.27315745	4.191121405	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47817993	12.17645264	12.19195557	45.82595825	98.57186415
597	6/4/21 2:00 PM	6.00E-09	3.81E-07	9.09E-08	3.74E-09	2.77E-10	3.83E-12	4.06E-06	101.845521	24.28939107	4.193004291	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47851563	12.17565918	12.19284058	45.83016968	99.74621676
598	6/4/21 2:00 PM	6.01E-09	3.80E-07	9.08E-08	3.74E-09	2.76E-10	3.76E-12	4.04E-06	101.6158228	24.24057031	4.191973271	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47866821	12.17697144	12.19299316	45.83071899	101.1259399
599	6/4/21 2:00 PM	6.00E-09	3.80E-07	9.05E-08	3.73E-09	2.76E-10	3.68E-12	4.04E-06	101.6801806	24.24770219	4.193394484	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47903442	12.17642212	12.19177246	45.83477783	100.7522353
600	6/4/21 2:00 PM	5.99E-09	3.80E-07	9.07E-08	3.74E-09	2.75E-10	3.71E-12	4.04E-06	101.785927	24.26955077	4.193976556	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47943115	12.17767334	12.19207764	45.83114624	99.89544732
601	6/4/21 2:00 PM	6.00E-09	3.81E-07	9.09E-08	3.74E-09	2.76E-10	3.86E-12	4.06E-06	101.7138007	24.27562989	4.189955159	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47888184	12.17816162	12.19265747	45.83218384	99.56050328
602	6/4/21 2:00 PM	6.01E-09	3.80E-07	9.06E-08	3.73E-09	2.76E-10	3.70E-12	4.04E-06	101.9339259	24.29258546	4.196092098	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47979736	12.17752075	12.19284058	45.83203125	100.4356286
603	6/4/21 2:00 PM	6.00E-09	3.80E-07	9.07E-08	3.74E-09	2.76E-10	3.81E-12	4.06E-06	101.7081506	24.26176996	4.19211586	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47732544	12.17800903	12.19296265	45.83621216	99.44363925
604	6/4/21 2:00 PM	6.00E-09	3.80E-07	9.07E-08	3.74E-09	2.75E-10	3.73E-12	4.04E-06	101.7667554	24.27037834	4.193043633	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47796631	12.17706299	12.19299316	45.83926392	100.9141997
605	6/4/21 2:00 PM	6.00E-09	3.80E-07	9.07E-08	3.74E-09	2.76E-10	3.70E-12	4.04E-06	101.6737158	24.26016654	4.190973532	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.4781189	12.17761231	12.193573	45.84158325	100.3762313
606	6/4/21 2:00 PM	6.00E-09	3.81E-07	9.07E-08	3.73E-09	2.74E-10	3.83E-12	4.04E-06	102.0156884	24.30379409	4.197521095	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47842407	12.17739868	12.19256592	45.84213257	99.7851617
607	6/4/21 2:00 PM	5.99E-09	3.81E-07	9.08E-08	3.74E-09	2.75E-10	3.73E-12	4.04E-06	101.6892306	24.26623922	4.190564086	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47833252	12.17782593	12.19268799	45.83706665	100.1256656
608	6/4/21 2:00 PM	6.01E-09	3.80E-07	9.06E-08	3.73E-09	2.76E-10	3.77E-12	4.04E-06	101.8223174	24.2672506	4.195873653	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47857666	12.17782593	12.19348145	45.84359741	100.2500674
609	6/4/21 2:00 PM	5.99E-09	3.80E-07	9.07E-08	3.74E-09	2.76E-10	3.67E-12	4.02E-06	101.6289092	24.24693951	4.191411835	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47848511	12.17816162	12.19256592	45.84564209	100.3428621
610	6/4/21 2:00 PM	5.99E-09	3.80E-07	9.05E-08	3.73E-09	2.76E-10	3.73E-12	4.04E-06	101.6663324	24.24310479	4.193618484	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47772217	12.177948	12.19247437	45.84286499	100.5141183
611	6/4/21 2:00 PM	6.00E-09	3.82E-07	9.11E-08	3.75E-09	2.76E-10	3.77E-12	4.04E-06	101.7336134	24.27022907	4.191703882	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47753906	12.17785645	12.19223023	45.84606934	99.97280199
612	6/4/21 2:00 PM	6.00E-09	3.80E-07	9.06E-08	3.74E-09	2.75E-10	3.76E-12	4.06E-06	101.7225783	24.24624763	4.195394679	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.4770813	12.17816162	12.19268799	45.84677124	100.1574045
613	6/4/21 2:00 PM	6.00E-09	3.80E-07	9.07E-08	3.74E-09	2.76E-10	3.65E-12	4.04E-06	101.6306461	24.24307418	4.192151761	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47680664	12.177948	12.19332886	45.84924316	101.659074
614	6/4/21 2:00 PM	5.98E-09	3.80E-07	9.06E-08	3.73E-09	2.75E-10	3.73E-12	4.04E-06	101.8714117	24.26834536	4.197707353	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47705078	12.17874146	12.19223023	45.84158325	100.1485934
615	6/4/21 2:00 PM	6.00E-09	3.80E-07	9.06E-08	3.73E-09	2.75E-10	3.90E-12	4.04E-06	101.8194873	24.26551025	4.196057953	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.4788208	12.17965698	12.19345093	45.83493042	101.7288845
616	6/4/21 2:00 PM	6.00E-09	3.81E-07	9.07E-08	3.74E-09	2.76E-10	3.80E-12	4.04E-06	101.7677405	24.26021675	4.194840531	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47918701	12.17788696	12.19223023	45.80691528	99.27028461
617	6/4/21 2:00 PM	6.01E-09	3.81E-07	9.08E-08	3.74E-09	2.76E-10	3.72E-12	4.04E-06	101.8570394	24.27359015	4.196208257	1	4835	159	322.197	97.45	12.749	29.623	30.643	35.109	4.466	691.9	662.8	397.2	11.47952271	12.17843628	12.19338989	45.79116821	99.49012601
618	6/4/21 2:00 PM	5.99E-09	3.80E-07	9.06E-08	3.73E-09	2.75E-10	3.65E-12	4.04E-06	101.928396	24.29321279	4.19575611	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.47732544	12.17782593	12.19360352	45.77966309	99.41178847
619	6/4/21 2:00 PM	5.99E-09	3.80E-07	9.05E-08	3.73E-09	2.75E-10	3.67E-12	4.04E-06	101.9197424	24.2921528	4.195582963	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.47888184	12.17913818	12.19412231	45.76208496	99.30819803
620	6/4/21 2:00 PM	5.99E-09	3.80E-07	9.05E-08	3.73E-09	2.75E-10	3.83E-12	4.04E-06	101.7416821	24.26421819	4.193074809	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.46673584	12.17727661	12.19372559	45.75674439	99.56521326
621	6/4/21 2:00 PM	6.00E-09	3.80E-07	9.06E-08	3.73E-09	2.75E-10	3.74E-12	4.04E-06	101.7858814	24.27440985	4.193135157	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.46688843	12.17843628	12.19412231	45.746521	100.6185324
622	6/4/21 2:00 PM	5.99E-09	3.80E-07	9.06E-08	3.73E-09	2.76E-10	3.78E-12	4.04E-06	102.0014133	24.30480162	4.196759754	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.4670105	12.17892456	12.1951294	45.74783325	101.1146787
623	6/4/21 2:00 PM	5.98E-09	3.81E-07	9.07E-08	3.74E-09	2.76E-10	3.75E-12	4.06E-06	101.7831331	24.26941044	4.193885687	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.4675293	12.17852783	12.19406128	45.74636841	100.8734424
624	6/4/21 2:00 PM	6.00E-09	3.81E-07	9.09E-08	3.74E-09	2.76E-10	3.80E-12	4.04E-06	101.7119149	24.2755832	4.189885534	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.46716309	12.17880249	12.19464111	45.74121094	100.8127446
625	6/4/21 2:00 PM	5.99E-09	3.80E-07	9.07E-08	3.74E-09	2.75E-10	3.79E-12	4.04E-06	101.7191838	24.24607744	4.195284124	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.46762085	12.17825317	12.19369507	45.73745728	100.9306629
626	6/4/21 2:00 PM	6.00E-09	3.80E-07	9.06E-08	3.73E-09	2.77E-10	3.73E-12	4.04E-06	101.8915739	24.27895273	4.196703831	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.46682739	12.17810059	12.19372559	45.73458862	100.669326
627	6/4/21 2:00 PM	5.99E-09	3.79E-07	9.05E-08	3.73E-09	2.76E-10	3.75E-12	4.06E-06	101.5430375	24.22447994	4.191753042	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.46762085	12.17959595	12.19384766	45.74810791	100.3695594
628	6/4/21 2:00 PM	5.98E-09	3.81E-07	9.08E-08	3.74E-09	2.76E-10	3.78E-12	4.04E-06	101.9457461	24.29168082	4.196734958	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.46801758	12.17855835	12.19390869	45.73904419	99.93194969
629	6/4/21 2:00 PM	6.02E-09	3.81E-07	9.07E-08	3.73E-09	2.76E-10	3.75E-12	4.06E-06	102.0284871	24.30643769	4.197591123	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.4675293	12.17901611	12.19592285	45.74121094	100.3011059
630	6/4/21 2:00 PM	6.01E-09	3.81E-07	9.08E-08	3.74E-09	2.76E-10	3.82E-12	4.06E-06	101.8129694	24.26197283	4.196401097	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.46588135	12.17971802	12.19567871	45.7432251	99.42792309
631	6/4/21 2:00 PM	6.00E-09	3.81E-07	9.07E-08	3.74E-09	2.77E-10	3.80E-12	4.04E-06	101.7789424	24.24928148	4.197194151	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.4659729	12.17938232	12.19607544	45.74783325	99.80704755
632	6/4/21 2:00 PM	6.00E-09	3.81E-07	9.07E-08	3.74E-09	2.75E-10	3.82E-12	4.02E-06	101.8041215	24.26592066	4.195353763	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.46728516	12.17977905	12.19598389	45.74795532	100.719196
633	6/4/21 2:00 PM	5.99E-09	3.79E-07	9.03E-08	3.72E-09	2.76E-10	3.71E-12	4.04E-06	101.7625094	24.24313014	4.197581288	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.46707153	12.17938232	12.19482422	45.74822998	99.09354346
634	6/4/21 2:00 PM	5.99E-09	3.80E-07	9.06E-08	3.74E-09	2.76E-10	3.63E-12	4.06E-06	101.7981891	24.26112573	4.195938399	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.46780396	12.17938232	12.19528198	45.75198364	99.0712197
635	6/4/21 2:00 PM	5.99E-09	3.81E-07	9.07E-08	3.74E-09	2.75E-10	3.77E-12	4.04E-06	101.9411063	24.27183594	4.19997509	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.46762085	12.18002319	12.19534302	45.75674439	98.81400011
636	6/4/21 2:01 PM	5.98E-09	3.80E-07	9.07E-08	3.74E-09	2.76E-10	3.73E-12	4.06E-06	101.799166	24.27156454	4.194174042	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.4680481	12.18057251	12.19491577	45.75619507	99.13551486
637	6/4/21 2:01 PM	6.00E-09	3.80E-07	9.05E-08	3.73E-09	2.76E-10	3.79E-12	4.04E-06	101.654761	24.23323971	4.194848161	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.46704102	12.1802063	12.19464111	45.75546265	100.4677822
638	6/4/21 2:01 PM	5.99E-09	3.80E-07	9.05E-08	3.73E-09	2.75E-10	3.79E-12	4.04E-06	101.8241719	24.26340745	4.196614679	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.46765137	12.18026733	12.19506836	45.76104736	100.5924006
639	6/4/21 2:01 PM	5.98E-09	3.81E-07	9.08E-08	3.74E-09	2.76E-10	4.07E-12	4.04E-06	101.8762909	24.28102166	4.195716816	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.46646118	12.1802063	12.19381714	45.7633667	100.3555841
640	6/4/21 2:01 PM	6.00E-09	3.80E-07	9.06E-08	3.73E-09	2.77E-10	3.75E-12	4.04E-06	101.6783729	24.24646991	4.193533048	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.46884155	12.18066406	12.19558716	45.76425171	99.67420461
641	6/4/21 2:01 PM	5.98E-09	3.80E-07	9.05E-08	3.73E-09	2.74E-10	3.71E-12	4.04E-06	101.8868295	24.27180471	4.197744287	1	4835	159	322.288	97.481	12.751	29.619	30.639	35.107	4.468	691.8	662.8	397.1	11.46658325	12.18041992	12.19390869	45.76449585	100.0078228
642	6/4/21 2:01 PM	5.98E-09	3.80E-07	9.06E-08	3.73E-09	2.75E-10	3.81E-12	4.06E-06	101.767269	24.25829886	4.195152744	1	4835	159	323.269	97.782	12.753	29.583	30.608	35.077	4.469	691.3	662.8	397	11.46728516	12.18026733	12.19433594	45.76785278	100.5491743
643	6/4/21 2:01 PM	5.98E-09	3.81E-07	9.07E-08	3.74E-09	2.76E-10	3.80E-12	4.04E-06	101.8081543	24.25765848	4.196948951	1	4835	159	323.269	97.782	12.753	29.583	30.608	35.077	4.469	691.3	662.8	397	11.46762085	12.18099976	12.19448853	45.77157593	99.53725503
644	6/4/21 2:01 PM	5.99E-09	3.79E-07	9.03E-08	3.72E-09	2.76E-10	3.82E-12	4.04E-06	101.7913851	24.24186422	4.198991633	1	4835	159	323.269	97.782	12.753	29.583	30.608	35.077	4.469	691.3	662.8	397	11.46868897	12.18112183	12.19561768	45.77087402	99.40329299
645	6/4/21 2:01 PM	5.98E-09	3.80E-07	9.06E-08	3.74E-09	2.77E-10	3.80E-12	4.06E-06	101.69163	24.23182515	4.19661455	1	4835	159	323.269	97.782	12.753	29.583	30.608	35.077	4.469	691.3	662.8	397	11.46929932	12.18127441	12.19464111	45.77200317	100.025511
646	6/4/21 2:01 PM	5.99E-09	3.82E-07	9.09E-08	3.75E-09	2.77E-10	3.87E-12	4.06E-06	101.9091814	24.27413152	4.19826272	1	4835	159	323.269	97.782	12.753	29.583	30.608	35.077	4.469	691.3	662.8	397	11.46850586	12.18121338	12.19519043	45.77377319	100.0741936
647	6/4/21 2:01 PM	5.99E-09	3.81E-07	9.09E-08	3.75E-09	2.76E-10	3.88E-12	4.04E-06	101.8097977	24.27283793	4.194392021	1	4835	159	323.269	97.782	12.753	29.583	30.608	35.077	4.469	691.3	662.8	397	11.46792603	12.18173218	12.19470215	45.7744751	100.438173
