cycle #	time	18.06	28.09	32.06	40.06	44.16	45.16	TP	N2/Ar	O2/Ar	N2/O2	Valve	ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
604	6/19/21 6:34 AM	4.90E-09	4.03E-07	9.79E-08	3.78E-09	2.07E-10	2.66E-12	3.71E-06	106.7531963	25.90862914	4.120372243	2	4835	159	352.621	111.985	14.962	27.638	28.872	33.337	4.465	630	634.6	324.3	14.25061035	14.33679199	14.32064819	46.08889771	100.4541555
605	6/19/21 6:34 AM	4.89E-09	4.04E-07	9.79E-08	3.78E-09	2.08E-10	3.27E-12	3.71E-06	106.941037	25.92479645	4.12504828	2	4835	159	352.621	111.985	14.962	27.638	28.872	33.337	4.465	630	634.6	324.3	14.25119019	14.3381958	14.32125855	46.09140015	101.0898285
606	6/19/21 6:34 AM	4.90E-09	4.04E-07	9.78E-08	3.77E-09	2.07E-10	2.89E-12	3.71E-06	107.0779494	25.95270815	4.125887318	2	4835	159	352.621	111.985	14.962	27.638	28.872	33.337	4.465	630	634.6	324.3	14.25100708	14.3381958	14.32073975	46.08773804	98.36886776
607	6/19/21 6:34 AM	4.92E-09	4.03E-07	9.78E-08	3.77E-09	2.08E-10	2.64E-12	3.71E-06	106.769529	25.89718585	4.1228236	2	4835	159	352.621	111.985	14.962	27.638	28.872	33.337	4.465	630	634.6	324.3	14.25061035	14.33822632	14.32037354	46.08688355	99.0998202
608	6/19/21 6:34 AM	4.91E-09	4.03E-07	9.77E-08	3.78E-09	2.08E-10	2.89E-12	3.69E-06	106.5879578	25.86219652	4.121380708	2	4835	159	352.621	111.985	14.962	27.638	28.872	33.337	4.465	630	634.6	324.3	14.25	14.33688355	14.32058716	46.08688355	100.8689379
609	6/19/21 6:34 AM	4.91E-09	4.03E-07	9.77E-08	3.77E-09	2.07E-10	2.75E-12	3.69E-06	106.9371325	25.92298373	4.125186113	2	4835	159	352.621	111.985	14.962	27.638	28.872	33.337	4.465	630	634.6	324.3	14.25054932	14.33682251	14.32156372	46.08920288	101.2084252
610	6/19/21 6:34 AM	4.91E-09	4.02E-07	9.76E-08	3.76E-09	2.07E-10	3.10E-12	3.71E-06	106.9031258	25.92503359	4.123548208	2	4835	159	352.621	111.985	14.962	27.638	28.872	33.337	4.465	630	634.6	324.3	14.25119019	14.33779907	14.32110596	46.09066773	99.86627267
611	6/19/21 6:34 AM	4.90E-09	4.03E-07	9.78E-08	3.78E-09	2.08E-10	3.15E-12	3.73E-06	106.4973619	25.84391095	4.12079124	2	4835	159	352.621	111.985	14.962	27.638	28.872	33.337	4.465	630	634.6	324.3	14.25119019	14.33709717	14.32043457	46.0899353	100.4059441
612	6/19/21 6:34 AM	4.92E-09	4.05E-07	9.80E-08	3.78E-09	2.08E-10	2.82E-12	3.71E-06	106.9573442	25.91375951	4.127434468	2	4835	159	352.621	111.985	14.962	27.638	28.872	33.337	4.465	630	634.6	324.3	14.25100708	14.3364563	14.32028198	46.08596802	99.97958475
613	6/19/21 6:34 AM	4.91E-09	4.04E-07	9.79E-08	3.78E-09	2.08E-10	2.73E-12	3.71E-06	106.7015221	25.86856133	4.124756719	2	4835	159	352.621	111.985	14.962	27.638	28.872	33.337	4.465	630	634.6	324.3	14.25039673	14.33654785	14.32077026	46.08673096	100.784125
614	6/19/21 6:34 AM	4.91E-09	4.03E-07	9.78E-08	3.78E-09	2.07E-10	2.72E-12	3.71E-06	106.7860431	25.91365096	4.1208413	2	4835	159	352.621	111.985	14.962	27.638	28.872	33.337	4.465	630	634.6	324.3	14.25112915	14.33578491	14.32006836	46.08584595	99.92541994
615	6/19/21 6:34 AM	4.91E-09	4.04E-07	9.78E-08	3.78E-09	2.07E-10	2.76E-12	3.71E-06	106.8064269	25.89848464	4.124041555	2	4835	159	352.621	111.985	14.962	27.638	28.872	33.337	4.465	630	634.6	324.3	14.25161743	14.33636475	14.3197937	46.0871582	100.1479903
616	6/19/21 6:34 AM	4.91E-09	4.03E-07	9.77E-08	3.77E-09	2.07E-10	2.83E-12	3.71E-06	106.7121089	25.8877477	4.122108655	2	4835	159	352.621	111.985	14.962	27.638	28.872	33.337	4.465	630	634.6	324.3	14.25064087	14.33642578	14.31924439	46.08261108	99.22553977
617	6/19/21 6:34 AM	4.91E-09	4.03E-07	9.77E-08	3.77E-09	2.07E-10	2.65E-12	3.71E-06	106.9190376	25.91898578	4.125124283	2	4835	159	352.621	111.985	14.962	27.638	28.872	33.337	4.465	630	634.6	324.3	14.24996948	14.33752441	14.31970215	46.08309937	98.81627725
618	6/19/21 6:34 AM	4.90E-09	4.03E-07	9.78E-08	3.78E-09	2.07E-10	2.67E-12	3.71E-06	106.677996	25.88765794	4.120805221	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25057983	14.33670044	14.32049561	46.08673096	99.15173706
619	6/19/21 6:34 AM	4.91E-09	4.04E-07	9.79E-08	3.78E-09	2.09E-10	3.23E-12	3.71E-06	106.7297583	25.87947256	4.124108715	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25106812	14.33673096	14.32144165	46.08175659	100.4973819
620	6/19/21 6:34 AM	4.91E-09	4.03E-07	9.77E-08	3.78E-09	2.08E-10	2.65E-12	3.71E-06	106.6705369	25.86122805	4.124728211	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25106812	14.33740234	14.32104492	46.08322144	98.96244244
621	6/19/21 6:34 AM	4.91E-09	4.03E-07	9.77E-08	3.77E-09	2.06E-10	2.77E-12	3.69E-06	106.9366117	25.92023821	4.12560297	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25088501	14.3380127	14.3215332	46.08496094	100.0089065
622	6/19/21 6:34 AM	4.90E-09	4.02E-07	9.75E-08	3.76E-09	2.06E-10	2.96E-12	3.71E-06	106.8827396	25.91464188	4.124415076	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25146484	14.33703613	14.3213501	46.08407593	100.5489293
623	6/19/21 6:34 AM	4.90E-09	4.03E-07	9.78E-08	3.77E-09	2.08E-10	3.07E-12	3.71E-06	106.9336659	25.94025693	4.122305582	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25198364	14.33706665	14.32052612	46.08175659	99.55358427
624	6/19/21 6:34 AM	4.89E-09	4.03E-07	9.77E-08	3.77E-09	2.08E-10	2.90E-12	3.71E-06	106.8723714	25.92074534	4.123043919	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25054932	14.33688355	14.32226563	46.08377075	100.5280653
625	6/19/21 6:34 AM	4.90E-09	4.03E-07	9.78E-08	3.77E-09	2.08E-10	3.17E-12	3.71E-06	106.9721156	25.9292232	4.125542628	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25106812	14.3381958	14.32138062	46.08291626	97.49140954
626	6/19/21 6:34 AM	4.90E-09	4.03E-07	9.77E-08	3.77E-09	2.08E-10	2.76E-12	3.71E-06	106.7559268	25.89064545	4.123339722	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25064087	14.33782959	14.32089233	46.07955933	99.78437346
627	6/19/21 6:34 AM	4.90E-09	4.04E-07	9.80E-08	3.78E-09	2.08E-10	2.71E-12	3.71E-06	106.938856	25.92092855	4.125579677	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25201416	14.33731079	14.3218689	46.08334351	101.5090023
628	6/19/21 6:34 AM	4.91E-09	4.03E-07	9.78E-08	3.78E-09	2.07E-10	2.61E-12	3.71E-06	106.6173167	25.85766894	4.123237749	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25228882	14.33822632	14.32202148	46.0741272	102.143337
629	6/19/21 6:34 AM	4.91E-09	4.03E-07	9.77E-08	3.77E-09	2.09E-10	3.10E-12	3.71E-06	106.8575117	25.90957031	4.1242487	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25106812	14.33898926	14.32272339	46.07894898	100.5963303
630	6/19/21 6:34 AM	4.91E-09	4.02E-07	9.75E-08	3.77E-09	2.08E-10	2.86E-12	3.71E-06	106.8004839	25.88545361	4.125888058	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25192261	14.34088135	14.32241821	46.08044434	100.7867824
631	6/19/21 6:34 AM	4.90E-09	4.04E-07	9.80E-08	3.79E-09	2.09E-10	2.77E-12	3.71E-06	106.6496028	25.870711	4.122407102	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25198364	14.34106445	14.32254028	46.08352661	101.4041358
632	6/19/21 6:34 AM	4.91E-09	4.04E-07	9.79E-08	3.78E-09	2.08E-10	2.76E-12	3.73E-06	106.7531466	25.8831113	4.124432546	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.2527771	14.34024048	14.32263184	46.08087158	100.5728936
633	6/19/21 6:34 AM	4.91E-09	4.04E-07	9.79E-08	3.78E-09	2.08E-10	2.80E-12	3.71E-06	106.9860059	25.92377327	4.12694575	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25308228	14.34014893	14.32302856	46.07925415	102.742597
634	6/19/21 6:34 AM	4.90E-09	4.03E-07	9.78E-08	3.79E-09	2.08E-10	2.75E-12	3.71E-06	106.5171716	25.83817665	4.122472459	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25177002	14.33972168	14.32223511	46.08276367	101.0353974
635	6/19/21 6:34 AM	4.90E-09	4.04E-07	9.79E-08	3.77E-09	2.07E-10	2.70E-12	3.69E-06	107.0263543	25.94402696	4.125279183	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25177002	14.34011841	14.32272339	46.08044434	100.3966053
636	6/19/21 6:34 AM	4.90E-09	4.03E-07	9.77E-08	3.77E-09	2.08E-10	2.71E-12	3.71E-06	106.7515816	25.88416604	4.124204017	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25201416	14.33853149	14.3215332	46.08334351	100.1549072
637	6/19/21 6:34 AM	4.91E-09	4.03E-07	9.77E-08	3.77E-09	2.08E-10	2.76E-12	3.71E-06	106.9369661	25.92865038	4.124278146	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25241089	14.33953857	14.32168579	46.08352661	100.4666419
638	6/19/21 6:34 AM	4.91E-09	4.03E-07	9.78E-08	3.77E-09	2.09E-10	2.67E-12	3.71E-06	106.9212352	25.92534582	4.124197067	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25204468	14.34033203	14.32211304	46.07955933	98.44278725
639	6/19/21 6:34 AM	4.90E-09	4.04E-07	9.78E-08	3.78E-09	2.09E-10	2.70E-12	3.71E-06	106.8641996	25.90018852	4.126000839	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25241089	14.34109497	14.32229614	46.07678223	99.14016646
640	6/19/21 6:34 AM	4.90E-09	4.03E-07	9.78E-08	3.78E-09	2.08E-10	2.69E-12	3.71E-06	106.6996936	25.8794257	4.122954458	2	4835	159	352.343	111.894	14.961	27.647	28.88	33.336	4.456	630.1	634.6	324.4	14.25238037	14.34014893	14.32302856	46.081604	100.4662367
641	6/19/21 6:34 AM	4.90E-09	4.03E-07	9.77E-08	3.77E-09	2.08E-10	2.73E-12	3.71E-06	106.8850838	25.91031128	4.125194893	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25308228	14.33990479	14.32235718	46.08129883	98.7851174
642	6/19/21 6:34 AM	4.91E-09	4.03E-07	9.76E-08	3.77E-09	2.07E-10	2.77E-12	3.69E-06	106.9038025	25.91780329	4.124724664	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25219727	14.33938599	14.32315064	46.08013916	100.1768644
643	6/19/21 6:35 AM	4.90E-09	4.02E-07	9.74E-08	3.76E-09	2.08E-10	2.59E-12	3.71E-06	106.6911043	25.88714674	4.121392959	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25128174	14.33853149	14.32266235	46.07589722	98.83591516
644	6/19/21 6:35 AM	4.90E-09	4.03E-07	9.78E-08	3.77E-09	2.09E-10	2.73E-12	3.71E-06	106.934042	25.92555022	4.124658535	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25177002	14.33947754	14.32269287	46.0788269	95.38803217
645	6/19/21 6:35 AM	4.90E-09	4.04E-07	9.79E-08	3.78E-09	2.09E-10	2.79E-12	3.71E-06	106.761063	25.8809822	4.125077717	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25268555	14.33938599	14.32266235	46.08425903	98.31109261
646	6/19/21 6:35 AM	4.89E-09	4.03E-07	9.76E-08	3.77E-09	2.08E-10	2.84E-12	3.69E-06	106.770784	25.8779173	4.12594193	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25262451	14.33856201	14.32318115	46.07870483	100.0880275
647	6/19/21 6:35 AM	4.89E-09	4.02E-07	9.75E-08	3.76E-09	2.08E-10	2.75E-12	3.71E-06	106.8724253	25.91434108	4.124064932	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25253296	14.33920288	14.32296753	46.07546997	99.04733891
648	6/19/21 6:35 AM	4.89E-09	4.03E-07	9.77E-08	3.77E-09	2.08E-10	2.76E-12	3.71E-06	106.7826001	25.88567276	4.12516225	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25262451	14.33810425	14.32223511	46.07943726	101.5787845
649	6/19/21 6:35 AM	4.90E-09	4.02E-07	9.76E-08	3.76E-09	2.08E-10	2.78E-12	3.71E-06	106.9042426	25.92227645	4.124029879	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25390625	14.3394165	14.322052	46.07736206	101.3556416
650	6/19/21 6:35 AM	4.90E-09	4.03E-07	9.78E-08	3.78E-09	2.07E-10	2.78E-12	3.71E-06	106.7173407	25.88560301	4.122652296	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.2532959	14.33947754	14.32168579	46.07723999	100.4375228
651	6/19/21 6:35 AM	4.90E-09	4.03E-07	9.76E-08	3.76E-09	2.08E-10	2.74E-12	3.71E-06	107.0638775	25.94142129	4.127140001	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25271606	14.33956909	14.32357788	46.07489014	99.45605648
652	6/19/21 6:35 AM	4.90E-09	4.03E-07	9.76E-08	3.77E-09	2.07E-10	2.72E-12	3.71E-06	106.6858387	25.87126005	4.123720241	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25317383	14.33932495	14.32278442	46.08309937	102.071623
653	6/19/21 6:35 AM	4.89E-09	4.03E-07	9.77E-08	3.77E-09	2.09E-10	2.64E-12	3.71E-06	106.97822	25.93322978	4.125140638	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.2539978	14.33868408	14.32312012	46.08114624	101.1044728
654	6/19/21 6:35 AM	4.89E-09	4.03E-07	9.77E-08	3.77E-09	2.08E-10	2.72E-12	3.69E-06	106.810782	25.89697308	4.12445044	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25338745	14.33892822	14.32376099	46.07809448	99.69898068
655	6/19/21 6:35 AM	4.90E-09	4.03E-07	9.78E-08	3.77E-09	2.08E-10	3.07E-12	3.71E-06	106.9475868	25.93832027	4.123150062	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25372315	14.33770752	14.32241821	46.07489014	98.78968142
656	6/19/21 6:35 AM	4.90E-09	4.03E-07	9.76E-08	3.76E-09	2.08E-10	2.66E-12	3.69E-06	106.9593594	25.92333681	4.125987337	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25283814	14.33789063	14.32330322	46.07604981	99.95434158
657	6/19/21 6:35 AM	4.89E-09	4.01E-07	9.74E-08	3.76E-09	2.07E-10	2.69E-12	3.69E-06	106.7348429	25.89608762	4.121659013	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25299072	14.33810425	14.3225708	46.08059692	100.9405106
658	6/19/21 6:35 AM	4.89E-09	4.02E-07	9.75E-08	3.77E-09	2.07E-10	2.73E-12	3.71E-06	106.7434514	25.88750594	4.123357871	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25350952	14.33843994	14.32296753	46.07751465	102.3640109
659	6/19/21 6:35 AM	4.87E-09	4.03E-07	9.78E-08	3.78E-09	2.08E-10	2.69E-12	3.71E-06	106.6415668	25.87628427	4.12120866	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25363159	14.33679199	14.32342529	46.07546997	100.8601174
660	6/19/21 6:35 AM	4.90E-09	4.03E-07	9.77E-08	3.78E-09	2.08E-10	2.76E-12	3.69E-06	106.7331519	25.87364489	4.125168772	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25360107	14.33843994	14.32208252	46.07998657	100.3773998
661	6/19/21 6:35 AM	4.89E-09	4.03E-07	9.77E-08	3.77E-09	2.08E-10	2.73E-12	3.69E-06	106.8921029	25.92388706	4.123305376	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25393677	14.33996582	14.32229614	46.08114624	97.61410266
662	6/19/21 6:35 AM	4.89E-09	4.02E-07	9.74E-08	3.76E-09	2.08E-10	2.74E-12	3.71E-06	106.7404281	25.88800772	4.123161168	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25289917	14.33865356	14.32250977	46.07296753	100.4917654
663	6/19/21 6:35 AM	4.89E-09	4.03E-07	9.76E-08	3.77E-09	2.08E-10	2.70E-12	3.71E-06	106.9158676	25.92140254	4.124617386	2	4835	159	352.593	111.978	14.963	27.639	28.872	33.333	4.461	630.3	634.7	324.3	14.25289917	14.33862305	14.32324219	46.07357788	100.7263579
664	6/19/21 6:35 AM	4.88E-09	4.03E-07	9.77E-08	3.78E-09	2.08E-10	2.69E-12	3.71E-06	106.663549	25.86278863	4.124209129	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25299072	14.33865356	14.32226563	46.07955933	101.2860762
665	6/19/21 6:35 AM	4.89E-09	4.03E-07	9.77E-08	3.77E-09	2.09E-10	2.72E-12	3.71E-06	106.7763853	25.88107013	4.125655728	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25344849	14.33938599	14.3225708	46.07662964	99.61845359
666	6/19/21 6:35 AM	4.89E-09	4.03E-07	9.78E-08	3.77E-09	2.08E-10	2.92E-12	3.71E-06	106.9072325	25.92211393	4.124171077	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25292969	14.33972168	14.32208252	46.07604981	100.4010344
667	6/19/21 6:35 AM	4.89E-09	4.03E-07	9.78E-08	3.77E-09	2.09E-10	2.74E-12	3.71E-06	106.7910429	25.90000039	4.123206228	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25421143	14.34002686	14.32293701	46.07604981	100.9504714
668	6/19/21 6:35 AM	4.88E-09	4.03E-07	9.77E-08	3.78E-09	2.09E-10	2.84E-12	3.73E-06	106.6338457	25.88736588	4.119146234	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25289917	14.33932495	14.32235718	46.07824707	98.86020466
669	6/19/21 6:35 AM	4.90E-09	4.04E-07	9.80E-08	3.78E-09	2.09E-10	2.62E-12	3.71E-06	106.9504136	25.91372871	4.127171923	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25344849	14.33932495	14.32333374	46.0743103	100.3151566
670	6/19/21 6:35 AM	4.90E-09	4.03E-07	9.76E-08	3.77E-09	2.08E-10	2.71E-12	3.71E-06	106.7157193	25.86989202	4.125093343	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25314331	14.33892822	14.32382202	46.07489014	98.86752265
671	6/19/21 6:35 AM	4.89E-09	4.03E-07	9.76E-08	3.77E-09	2.09E-10	2.96E-12	3.71E-06	106.883428	25.90741328	4.125592428	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.2539978	14.33877564	14.32266235	46.07342529	98.42689592
672	6/19/21 6:35 AM	4.89E-09	4.02E-07	9.75E-08	3.76E-09	2.07E-10	2.85E-12	3.71E-06	106.9395201	25.92219	4.125404532	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25411987	14.33880615	14.32452393	46.07489014	99.29583919
673	6/19/21 6:35 AM	4.89E-09	4.03E-07	9.77E-08	3.77E-09	2.08E-10	2.89E-12	3.71E-06	106.781085	25.915664	4.12032989	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25344849	14.33822632	14.3230896	46.07809448	97.60949972
674	6/19/21 6:35 AM	4.88E-09	4.03E-07	9.76E-08	3.76E-09	2.08E-10	3.26E-12	3.69E-06	106.9568932	25.91886238	4.126604463	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25344849	14.33895874	14.32397461	46.07196045	97.6819595
675	6/19/21 6:35 AM	4.89E-09	4.02E-07	9.75E-08	3.77E-09	2.09E-10	2.97E-12	3.71E-06	106.6977341	25.88559304	4.121896453	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25396729	14.33905029	14.32318115	46.07385254	98.33151876
676	6/19/21 6:35 AM	4.89E-09	4.02E-07	9.75E-08	3.77E-09	2.07E-10	2.85E-12	3.71E-06	106.777887	25.88288974	4.12542371	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25314331	14.33773804	14.32324219	46.07254028	98.15604268
677	6/19/21 6:35 AM	4.89E-09	4.02E-07	9.75E-08	3.76E-09	2.07E-10	2.72E-12	3.71E-06	106.7860364	25.89783135	4.123358243	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25323486	14.33853149	14.32382202	46.07095337	98.87794495
678	6/19/21 6:35 AM	4.88E-09	4.02E-07	9.76E-08	3.77E-09	2.08E-10	2.86E-12	3.71E-06	106.7246642	25.89358221	4.121664718	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25350952	14.33834839	14.32366943	46.06933594	98.47665242
679	6/19/21 6:35 AM	4.88E-09	4.03E-07	9.77E-08	3.77E-09	2.08E-10	3.04E-12	3.71E-06	106.6701732	25.87443875	4.122608193	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25473023	14.33963013	14.32427979	46.06933594	99.16471871
680	6/19/21 6:35 AM	4.88E-09	4.02E-07	9.75E-08	3.77E-09	2.07E-10	2.68E-12	3.69E-06	106.6774018	25.88203861	4.121676945	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25396729	14.33914185	14.32330322	46.06964111	100.8425894
681	6/19/21 6:35 AM	4.88E-09	4.02E-07	9.74E-08	3.76E-09	2.07E-10	2.67E-12	3.71E-06	106.8679218	25.91773282	4.123351474	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25372315	14.33828735	14.32278442	46.07168579	99.88829477
682	6/19/21 6:35 AM	4.89E-09	4.02E-07	9.75E-08	3.76E-09	2.08E-10	2.65E-12	3.69E-06	106.9806714	25.95124977	4.12237069	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25393677	14.33929443	14.32391357	46.06918335	101.2623945
683	6/19/21 6:35 AM	4.87E-09	4.02E-07	9.74E-08	3.76E-09	2.08E-10	2.75E-12	3.71E-06	106.7513426	25.88745301	4.123671131	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25390625	14.33917236	14.32272339	46.07446289	99.27135507
684	6/19/21 6:35 AM	4.87E-09	4.02E-07	9.77E-08	3.78E-09	2.08E-10	2.68E-12	3.71E-06	106.5555286	25.86012882	4.120456218	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25448608	14.33898926	14.32266235	46.07211304	101.4573983
685	6/19/21 6:35 AM	4.88E-09	4.02E-07	9.76E-08	3.77E-09	2.08E-10	2.67E-12	3.71E-06	106.8230389	25.90172842	4.124166433	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.2527771	14.33880615	14.32287598	46.06512451	98.44028629
686	6/19/21 6:35 AM	4.88E-09	4.03E-07	9.78E-08	3.77E-09	2.08E-10	2.66E-12	3.71E-06	106.9052978	25.9182768	4.124707004	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25415039	14.33908081	14.32263184	46.07034302	98.95647711
687	6/19/21 6:35 AM	4.87E-09	4.03E-07	9.76E-08	3.77E-09	2.08E-10	2.60E-12	3.69E-06	106.8757879	25.90677887	4.125398547	2	4835	159	352.271	111.879	14.964	27.648	28.881	33.34	4.459	630	634.6	324.3	14.25473023	14.33895874	14.32330322	46.07110596	99.04614196
688	6/19/21 6:35 AM	4.89E-09	4.03E-07	9.76E-08	3.77E-09	2.07E-10	3.06E-12	3.71E-06	106.6966704	25.86590794	4.124992274	2	4835	159	351.888	111.757	14.964	27.66	28.892	33.346	4.454	629.7	634.6	324.3	14.25460815	14.34033203	14.32217407	46.07284546	100.8669589
689	6/19/21 6:35 AM	4.89E-09	4.04E-07	9.78E-08	3.77E-09	2.07E-10	3.05E-12	3.71E-06	106.9598468	25.92326049	4.126018284	2	4835	159	351.888	111.757	14.964	27.66	28.892	33.346	4.454	629.7	634.6	324.3	14.25384522	14.33920288	14.32302856	46.07211304	99.50760355
690	6/19/21 6:36 AM	4.88E-09	4.02E-07	9.74E-08	3.76E-09	2.07E-10	2.94E-12	3.71E-06	106.8660026	25.90862649	4.124726666	2	4835	159	351.888	111.757	14.964	27.66	28.892	33.346	4.454	629.7	634.6	324.3	14.25427246	14.33944702	14.32312012	46.06784058	101.4645603
