cycle #	time	18.03	28.03	32	40	44.06	45.06	TP	N2/Ar	O2/Ar	N2/O2	Valve	ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
589	6/2/21 8:44 PM	6.79E-09	4.24E-07	1.04E-07	4.11E-09	3.17E-10	4.24E-12	3.83E-06	103.0609947	25.23097459	4.084701302	2	4835	159	332.729	111.857	17.651	27.151	28.438	33.01	4.573	625.1	633.7	235.3	16.79684448	16.95657349	16.86392212	45.78182983	99.63907436
590	6/2/21 8:44 PM	6.79E-09	4.23E-07	1.04E-07	4.11E-09	3.17E-10	4.31E-12	3.85E-06	102.720845	25.17401733	4.08043117	2	4835	159	332.729	111.857	17.651	27.151	28.438	33.01	4.573	625.1	633.7	235.3	16.79473877	16.95410156	16.86053467	45.78152466	99.15112398
591	6/2/21 8:44 PM	6.79E-09	4.23E-07	1.04E-07	4.12E-09	3.17E-10	4.31E-12	3.85E-06	102.5980872	25.15522454	4.078599539	2	4835	159	332.729	111.857	17.651	27.151	28.438	33.01	4.573	625.1	633.7	235.3	16.7935791	16.95440674	16.85913086	45.78311157	99.31979783
592	6/2/21 8:44 PM	6.78E-09	4.23E-07	1.04E-07	4.12E-09	3.17E-10	4.38E-12	3.83E-06	102.7984231	25.17768499	4.082917994	2	4835	159	332.729	111.857	17.651	27.151	28.438	33.01	4.573	625.1	633.7	235.3	16.78808594	16.95080566	16.85473633	45.79550171	99.8740675
593	6/2/21 8:44 PM	6.79E-09	4.22E-07	1.04E-07	4.11E-09	3.16E-10	4.27E-12	3.85E-06	102.6959705	25.17395501	4.079453169	2	4835	159	332.729	111.857	17.651	27.151	28.438	33.01	4.573	625.1	633.7	235.3	16.78460693	16.95104981	16.85287476	45.80633545	99.60805076
594	6/2/21 8:44 PM	6.79E-09	4.24E-07	1.04E-07	4.12E-09	3.16E-10	4.18E-12	3.87E-06	102.9488495	25.196316	4.085869123	2	4835	159	332.729	111.857	17.651	27.151	28.438	33.01	4.573	625.1	633.7	235.3	16.78308106	16.9486084	16.85119629	45.81747437	100.2469952
595	6/2/21 8:44 PM	6.80E-09	4.24E-07	1.04E-07	4.12E-09	3.17E-10	4.14E-12	3.85E-06	102.8885851	25.19499461	4.083691489	2	4835	159	332.729	111.857	17.651	27.151	28.438	33.01	4.573	625.1	633.7	235.3	16.78140259	16.94924927	16.84963989	45.82626343	100.2358188
596	6/2/21 8:44 PM	6.80E-09	4.24E-07	1.04E-07	4.12E-09	3.16E-10	4.28E-12	3.85E-06	102.9380396	25.20891988	4.083397467	2	4835	159	332.729	111.857	17.651	27.151	28.438	33.01	4.573	625.1	633.7	235.3	16.77746582	16.9501648	16.84628296	45.83706665	99.98454775
597	6/2/21 8:44 PM	6.80E-09	4.23E-07	1.04E-07	4.11E-09	3.17E-10	4.28E-12	3.85E-06	102.8049945	25.1921778	4.080829981	2	4835	159	332.729	111.857	17.651	27.151	28.438	33.01	4.573	625.1	633.7	235.3	16.77539063	16.94799805	16.84414673	45.84112549	100.196475
598	6/2/21 8:44 PM	6.78E-09	4.23E-07	1.04E-07	4.12E-09	3.17E-10	4.23E-12	3.85E-06	102.8372306	25.18987274	4.082483133	2	4835	159	332.729	111.857	17.651	27.151	28.438	33.01	4.573	625.1	633.7	235.3	16.77462769	16.94314575	16.84381104	45.83651733	100.5527836
599	6/2/21 8:44 PM	6.78E-09	4.23E-07	1.04E-07	4.11E-09	3.15E-10	4.30E-12	3.85E-06	102.7941023	25.19422055	4.080066779	2	4835	159	332.729	111.857	17.651	27.151	28.438	33.01	4.573	625.1	633.7	235.3	16.77316284	16.94271851	16.84182739	45.83331299	100.6497813
600	6/2/21 8:44 PM	6.79E-09	4.22E-07	1.04E-07	4.11E-09	3.17E-10	4.14E-12	3.85E-06	102.7575224	25.20405364	4.077023634	2	4835	159	332.729	111.857	17.651	27.151	28.438	33.01	4.573	625.1	633.7	235.3	16.77297974	16.93994141	16.84030151	45.82998657	100.2858773
601	6/2/21 8:44 PM	6.78E-09	4.23E-07	1.04E-07	4.11E-09	3.16E-10	4.34E-12	3.85E-06	102.8004182	25.19680466	4.079899002	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.76705933	16.93887329	16.8359375	45.81121826	100.0862653
602	6/2/21 8:44 PM	6.78E-09	4.23E-07	1.04E-07	4.11E-09	3.15E-10	4.18E-12	3.85E-06	102.8761586	25.21103404	4.08060052	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.76699829	16.93911743	16.83538818	45.7991333	100.1793616
603	6/2/21 8:44 PM	6.78E-09	4.23E-07	1.04E-07	4.11E-09	3.15E-10	4.23E-12	3.85E-06	103.0538623	25.24254435	4.082546548	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.76589966	16.9392395	16.83468628	45.79577637	100.1678271
604	6/2/21 8:44 PM	6.78E-09	4.22E-07	1.03E-07	4.10E-09	3.16E-10	4.33E-12	3.83E-06	102.9699152	25.22629708	4.081848196	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.76321411	16.93658447	16.83337402	45.78399658	100.0286114
605	6/2/21 8:44 PM	6.78E-09	4.22E-07	1.04E-07	4.11E-09	3.16E-10	4.17E-12	3.83E-06	102.6765608	25.17518264	4.078483253	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.76245117	16.9373169	16.8321228	45.77865601	98.77872389
606	6/2/21 8:44 PM	6.77E-09	4.22E-07	1.04E-07	4.11E-09	3.16E-10	4.31E-12	3.85E-06	102.7528024	25.19450369	4.078381686	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.76043701	16.93511963	16.8321228	45.78659058	99.14714385
607	6/2/21 8:44 PM	6.78E-09	4.23E-07	1.04E-07	4.11E-09	3.16E-10	4.13E-12	3.85E-06	102.8605047	25.21155112	4.079895924	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.75994873	16.9309082	16.83032227	45.78585815	99.53856877
608	6/2/21 8:44 PM	6.78E-09	4.23E-07	1.04E-07	4.12E-09	3.16E-10	4.27E-12	3.85E-06	102.8316773	25.19468289	4.081483294	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.75888062	16.9281311	16.82962036	45.79293823	99.29797036
609	6/2/21 8:44 PM	6.78E-09	4.23E-07	1.04E-07	4.11E-09	3.17E-10	4.36E-12	3.85E-06	102.8500842	25.19894569	4.081523312	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.75653076	16.92840576	16.82559204	45.81716919	98.17752955
610	6/2/21 8:44 PM	6.77E-09	4.21E-07	1.03E-07	4.10E-09	3.16E-10	4.35E-12	3.83E-06	102.8105367	25.18843346	4.08165664	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.75598145	16.92642212	16.82748413	45.82192993	98.62504609
611	6/2/21 8:44 PM	6.77E-09	4.22E-07	1.03E-07	4.11E-09	3.16E-10	4.24E-12	3.85E-06	102.695894	25.16522116	4.080865944	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.75604248	16.92532349	16.82788086	45.83462524	98.55152558
612	6/2/21 8:44 PM	6.78E-09	4.23E-07	1.04E-07	4.11E-09	3.15E-10	4.33E-12	3.85E-06	102.9289003	25.21013463	4.082838184	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.75622559	16.92459106	16.82769775	45.83908081	98.02070851
613	6/2/21 8:44 PM	6.78E-09	4.22E-07	1.04E-07	4.11E-09	3.16E-10	4.26E-12	3.85E-06	102.854765	25.20647873	4.080489231	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.75402832	16.92227173	16.82632446	45.8409729	98.05981889
614	6/2/21 8:44 PM	6.78E-09	4.23E-07	1.04E-07	4.12E-09	3.16E-10	4.25E-12	3.85E-06	102.7350029	25.186643	4.078947834	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.75384522	16.91943359	16.82699585	45.83782959	98.74597783
615	6/2/21 8:44 PM	6.78E-09	4.23E-07	1.04E-07	4.11E-09	3.15E-10	4.27E-12	3.85E-06	102.9212019	25.20599488	4.083203319	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.75363159	16.91964722	16.82797241	45.82626343	98.41915948
616	6/2/21 8:45 PM	6.77E-09	4.23E-07	1.04E-07	4.12E-09	3.17E-10	4.22E-12	3.85E-06	102.7790077	25.18452579	4.081038036	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.7543335	16.91989136	16.82736206	45.81771851	99.05844241
617	6/2/21 8:45 PM	6.78E-09	4.24E-07	1.04E-07	4.12E-09	3.17E-10	4.25E-12	3.85E-06	102.7911829	25.18914909	4.080772342	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.75411987	16.91757202	16.82772827	45.81771851	99.15911344
618	6/2/21 8:45 PM	6.78E-09	4.22E-07	1.04E-07	4.11E-09	3.15E-10	4.22E-12	3.85E-06	102.7391585	25.18892979	4.078742501	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.75509644	16.91714478	16.82778931	45.79766846	99.24851554
619	6/2/21 8:45 PM	6.78E-09	4.22E-07	1.04E-07	4.11E-09	3.16E-10	4.14E-12	3.85E-06	102.8256492	25.21603823	4.077787648	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.75430298	16.91421509	16.82617188	45.77835083	100.2379391
620	6/2/21 8:45 PM	6.77E-09	4.24E-07	1.04E-07	4.12E-09	3.15E-10	4.32E-12	3.85E-06	102.9792582	25.22936014	4.081722945	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.75543213	16.91320801	16.82693481	45.77822876	99.87857313
621	6/2/21 8:45 PM	6.79E-09	4.23E-07	1.04E-07	4.11E-09	3.16E-10	4.31E-12	3.83E-06	102.9348537	25.20959024	4.083162506	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.75402832	16.9133606	16.82568359	45.78598023	100.2288453
622	6/2/21 8:45 PM	6.77E-09	4.22E-07	1.04E-07	4.12E-09	3.16E-10	4.24E-12	3.85E-06	102.4933756	25.14502202	4.07609011	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.75292969	16.91641235	16.82174683	45.79205322	100.8407235
623	6/2/21 8:45 PM	6.79E-09	4.24E-07	1.04E-07	4.13E-09	3.16E-10	4.27E-12	3.85E-06	102.8652501	25.1924957	4.083170294	2	4835	159	333.645	112.03	17.593	27.145	28.432	33.009	4.577	625.5	633.5	237.2	16.75186157	16.91546631	16.82022095	45.79623413	100.9587736
624	6/2/21 8:45 PM	6.80E-09	4.23E-07	1.04E-07	4.11E-09	3.15E-10	4.23E-12	3.83E-06	103.0049489	25.21445289	4.085155025	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.74816895	16.91137695	16.81503296	45.80731201	100.4952615
625	6/2/21 8:45 PM	6.78E-09	4.22E-07	1.03E-07	4.11E-09	3.16E-10	4.31E-12	3.85E-06	102.7945481	25.1892015	4.080897446	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.74761963	16.912323	16.8130188	45.81845093	100.7997211
626	6/2/21 8:45 PM	6.77E-09	4.22E-07	1.04E-07	4.11E-09	3.15E-10	4.29E-12	3.85E-06	102.896712	25.22626353	4.078951759	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.74227905	16.90930176	16.80783081	45.83868408	101.2696884
627	6/2/21 8:45 PM	6.78E-09	4.22E-07	1.03E-07	4.11E-09	3.15E-10	4.25E-12	3.85E-06	102.8433834	25.1961422	4.081711503	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.73913574	16.90530396	16.80606079	45.84793091	100.8861926
628	6/2/21 8:45 PM	6.77E-09	4.23E-07	1.04E-07	4.11E-09	3.15E-10	4.29E-12	3.85E-06	102.7420577	25.18475249	4.079534143	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.73666382	16.90319824	16.80215454	45.86383057	101.6881083
629	6/2/21 8:45 PM	6.77E-09	4.23E-07	1.04E-07	4.12E-09	3.16E-10	4.19E-12	3.87E-06	102.6324236	25.16476093	4.078418385	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.73397827	16.90216065	16.79986572	45.87902832	101.1498949
630	6/2/21 8:45 PM	6.78E-09	4.25E-07	1.04E-07	4.13E-09	3.15E-10	4.29E-12	3.85E-06	102.7945631	25.18958191	4.080836413	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.72766113	16.89968872	16.79568481	45.89758301	101.1264582
631	6/2/21 8:45 PM	6.78E-09	4.23E-07	1.04E-07	4.11E-09	3.16E-10	4.87E-12	3.85E-06	102.8640359	25.18844917	4.083778055	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.72686768	16.89990234	16.79360962	45.91339111	100.406943
632	6/2/21 8:45 PM	6.78E-09	4.22E-07	1.03E-07	4.11E-09	3.16E-10	4.22E-12	3.85E-06	102.6802273	25.16069041	4.08097813	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.72467041	16.89990234	16.79016113	45.92205811	100.546922
633	6/2/21 8:45 PM	6.78E-09	4.23E-07	1.04E-07	4.12E-09	3.15E-10	4.17E-12	3.83E-06	102.6997891	25.16254296	4.081455093	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.72244263	16.8982544	16.7878418	45.93832398	101.0155889
634	6/2/21 8:45 PM	6.79E-09	4.22E-07	1.03E-07	4.10E-09	3.16E-10	4.19E-12	3.83E-06	102.8548721	25.19628629	4.082144127	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.71661377	16.89593506	16.78393555	45.96343994	100.6444381
635	6/2/21 8:45 PM	6.76E-09	4.22E-07	1.03E-07	4.11E-09	3.14E-10	4.25E-12	3.85E-06	102.706932	25.17426028	4.079839125	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.7159729	16.89511108	16.78201294	45.98278809	99.53490004
636	6/2/21 8:45 PM	6.76E-09	4.22E-07	1.03E-07	4.11E-09	3.15E-10	4.26E-12	3.85E-06	102.8166315	25.18610069	4.08227668	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.71340942	16.89135742	16.77975464	45.98977661	100.0964146
637	6/2/21 8:45 PM	6.76E-09	4.24E-07	1.04E-07	4.13E-09	3.17E-10	4.18E-12	3.85E-06	102.6201834	25.15281943	4.079868013	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.71255493	16.89102173	16.77798462	46.01248169	99.55591007
638	6/2/21 8:45 PM	6.77E-09	4.23E-07	1.04E-07	4.11E-09	3.16E-10	4.73E-12	3.85E-06	102.9108057	25.20911581	4.082285411	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.70742798	16.89007568	16.77398682	46.04379273	99.29735729
639	6/2/21 8:45 PM	6.78E-09	4.23E-07	1.04E-07	4.11E-09	3.16E-10	4.48E-12	3.85E-06	102.8512232	25.19188687	4.082712172	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.70632935	16.88943481	16.77243042	46.05328369	99.35510324
640	6/2/21 8:45 PM	6.78E-09	4.23E-07	1.04E-07	4.11E-09	3.15E-10	4.23E-12	3.83E-06	102.9909806	25.21632781	4.084297338	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.70343018	16.88934326	16.76882935	46.06552124	99.31830893
641	6/2/21 8:45 PM	6.75E-09	4.22E-07	1.04E-07	4.12E-09	3.16E-10	4.22E-12	3.83E-06	102.5602836	25.15578122	4.077006503	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.69961548	16.88497925	16.76583862	46.07180786	99.02977379
642	6/2/21 8:45 PM	6.77E-09	4.23E-07	1.04E-07	4.12E-09	3.14E-10	4.20E-12	3.85E-06	102.6172115	25.14650377	4.080774506	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.69967651	16.88247681	16.76379395	46.08059692	99.4200796
643	6/2/21 8:45 PM	6.77E-09	4.23E-07	1.04E-07	4.11E-09	3.15E-10	4.28E-12	3.85E-06	102.8450535	25.2120018	4.079210143	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.69369507	16.87713623	16.75683594	46.09182739	98.39318645
644	6/2/21 8:45 PM	6.76E-09	4.23E-07	1.04E-07	4.11E-09	3.15E-10	4.33E-12	3.85E-06	102.8610462	25.20996954	4.080173363	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.68844605	16.87490845	16.75421143	46.10528565	98.77382901
645	6/2/21 8:45 PM	6.77E-09	4.23E-07	1.04E-07	4.11E-09	3.15E-10	5.13E-12	3.85E-06	102.8402583	25.18202357	4.083875868	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.6869812	16.87490845	16.75045776	46.10543823	99.23882309
646	6/2/21 8:45 PM	6.77E-09	4.23E-07	1.04E-07	4.11E-09	3.14E-10	4.44E-12	3.85E-06	102.7716618	25.19715663	4.078700756	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.68191528	16.87539673	16.74682617	46.11126709	99.05051134
647	6/2/21 8:45 PM	6.76E-09	4.24E-07	1.04E-07	4.12E-09	3.15E-10	4.21E-12	3.85E-06	102.7983057	25.18919105	4.081048313	2	4835	159	333.625	111.948	17.561	27.159	28.444	33.02	4.576	625.6	633.5	238.3	16.67318726	16.87435913	16.73727417	46.11331177	99.57866202
648	6/2/21 8:45 PM	6.77E-09	4.23E-07	1.04E-07	4.10E-09	3.15E-10	4.27E-12	3.83E-06	102.9723189	25.22074521	4.082842043	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.67306519	16.87475586	16.73730469	46.12399292	99.38107627
649	6/2/21 8:45 PM	6.76E-09	4.22E-07	1.03E-07	4.10E-09	3.14E-10	4.25E-12	3.83E-06	102.8744744	25.19103186	4.083773741	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.66928101	16.87460327	16.73248291	46.12811279	99.87543962
650	6/2/21 8:45 PM	6.75E-09	4.23E-07	1.03E-07	4.11E-09	3.15E-10	4.21E-12	3.87E-06	102.833742	25.18259025	4.083525204	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.66586304	16.87713623	16.72964478	46.13073731	100.1828013
651	6/2/21 8:45 PM	6.76E-09	4.24E-07	1.04E-07	4.13E-09	3.15E-10	4.28E-12	3.87E-06	102.6997109	25.17263824	4.07981515	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.65762329	16.87200928	16.72283936	46.14257813	100.275351
652	6/2/21 8:45 PM	6.77E-09	4.24E-07	1.04E-07	4.12E-09	3.15E-10	4.89E-12	3.85E-06	102.8861884	25.21209907	4.080825962	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.65643311	16.86730957	16.7194519	46.15020752	100.3791621
653	6/2/21 8:45 PM	6.78E-09	4.24E-07	1.04E-07	4.13E-09	3.15E-10	5.19E-12	3.85E-06	102.7011467	25.16222728	4.08156025	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.65176392	16.86581421	16.7170105	46.15097046	100.1403665
654	6/2/21 8:45 PM	6.78E-09	4.24E-07	1.04E-07	4.13E-09	3.15E-10	4.22E-12	3.85E-06	102.8034819	25.19834338	4.07977145	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.64794922	16.86627197	16.71420288	46.15591431	100.5067113
655	6/2/21 8:45 PM	6.78E-09	4.23E-07	1.04E-07	4.11E-09	3.14E-10	4.16E-12	3.85E-06	102.8604398	25.19824475	4.082047811	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.64233398	16.85910034	16.70803833	46.16928101	100.4307472
656	6/2/21 8:45 PM	6.77E-09	4.23E-07	1.04E-07	4.12E-09	3.15E-10	4.23E-12	3.85E-06	102.6949244	25.16230328	4.081300639	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.6411438	16.85894775	16.70608521	46.17633057	100.4068676
657	6/2/21 8:45 PM	6.77E-09	4.22E-07	1.03E-07	4.11E-09	3.14E-10	4.19E-12	3.85E-06	102.660695	25.14658483	4.082490554	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.6383667	16.855896	16.70489502	46.17749023	100.0430673
658	6/2/21 8:45 PM	6.76E-09	4.22E-07	1.03E-07	4.10E-09	3.15E-10	4.17E-12	3.85E-06	102.8024592	25.19222848	4.080721134	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.637146	16.85498047	16.70385742	46.18188477	100.0785002
659	6/2/21 8:45 PM	6.76E-09	4.22E-07	1.04E-07	4.11E-09	3.14E-10	4.23E-12	3.85E-06	102.7621756	25.186662	4.080023609	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.63400269	16.85296631	16.70217896	46.1987915	100.239428
660	6/2/21 8:45 PM	6.76E-09	4.22E-07	1.03E-07	4.11E-09	3.14E-10	4.33E-12	3.83E-06	102.7858931	25.17627463	4.082649027	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.63357544	16.8550415	16.70251465	46.20227051	99.4062124
661	6/2/21 8:45 PM	6.75E-09	4.22E-07	1.03E-07	4.11E-09	3.16E-10	4.31E-12	3.85E-06	102.509983	25.15069955	4.075830287	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.63189697	16.85430908	16.703125	46.20361328	99.56858032
662	6/2/21 8:46 PM	6.76E-09	4.24E-07	1.04E-07	4.13E-09	3.15E-10	4.17E-12	3.85E-06	102.7454417	25.17819281	4.080731387	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.63180542	16.85427856	16.70407105	46.21154785	99.98389575
663	6/2/21 8:46 PM	6.78E-09	4.23E-07	1.04E-07	4.12E-09	3.16E-10	4.39E-12	3.85E-06	102.777149	25.16076713	4.084817785	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.63253784	16.84820557	16.70565796	46.22436523	99.24207337
664	6/2/21 8:46 PM	6.77E-09	4.24E-07	1.04E-07	4.12E-09	3.15E-10	4.20E-12	3.85E-06	102.7469383	25.17889189	4.080677527	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.6322937	16.84277344	16.70858765	46.22109985	99.65759316
665	6/2/21 8:46 PM	6.77E-09	4.23E-07	1.04E-07	4.12E-09	3.16E-10	4.22E-12	3.85E-06	102.7315097	25.18284766	4.079423863	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.63314819	16.83850098	16.70996094	46.2381897	99.79835744
666	6/2/21 8:46 PM	6.77E-09	4.23E-07	1.04E-07	4.11E-09	3.14E-10	4.10E-12	3.85E-06	102.7554166	25.18745327	4.079627085	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.6335144	16.83206177	16.71295166	46.23522949	100.3479038
667	6/2/21 8:46 PM	6.76E-09	4.22E-07	1.03E-07	4.10E-09	3.15E-10	4.75E-12	3.85E-06	102.8987603	25.21174413	4.081382066	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.63900757	16.83221436	16.71487427	46.24227905	100.2732872
668	6/2/21 8:46 PM	6.75E-09	4.22E-07	1.04E-07	4.12E-09	3.16E-10	5.67E-12	3.85E-06	102.6367427	25.15148204	4.080743335	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.64181519	16.834198	16.71948242	46.25552368	100.2048055
669	6/2/21 8:46 PM	6.75E-09	4.23E-07	1.04E-07	4.12E-09	3.15E-10	4.39E-12	3.85E-06	102.6998171	25.17050449	4.080165223	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.64553833	16.83398438	16.72116089	46.25521851	100.0031581
670	6/2/21 8:46 PM	6.76E-09	4.23E-07	1.04E-07	4.12E-09	3.15E-10	4.29E-12	3.85E-06	102.7276633	25.17878588	4.079929182	2	4835	159	333.858	111.892	17.503	27.175	28.459	33.031	4.572	626.1	633.4	240.2	16.64672852	16.83377075	16.72601318	46.26553345	100.0267078
671	6/2/21 8:46 PM	6.75E-09	4.22E-07	1.04E-07	4.11E-09	3.15E-10	4.43E-12	3.83E-06	102.6783307	25.16198095	4.080693444	2	4835	159	333.813	111.772	17.458	27.194	28.476	33.05	4.573	626.6	633.4	241.7	16.6499939	16.83309937	16.72790527	46.27096558	100.3196328
672	6/2/21 8:46 PM	6.76E-09	4.22E-07	1.03E-07	4.11E-09	3.14E-10	4.22E-12	3.83E-06	102.6781631	25.15653326	4.081570463	2	4835	159	333.813	111.772	17.458	27.194	28.476	33.05	4.573	626.6	633.4	241.7	16.65393066	16.83410645	16.73260498	46.28057861	100.0791033
673	6/2/21 8:46 PM	6.75E-09	4.22E-07	1.03E-07	4.11E-09	3.14E-10	4.32E-12	3.83E-06	102.6408023	25.16075603	4.079400562	2	4835	159	333.813	111.772	17.458	27.194	28.476	33.05	4.573	626.6	633.4	241.7	16.65475464	16.8291626	16.73214722	46.27792358	99.88317606
674	6/2/21 8:46 PM	6.76E-09	4.22E-07	1.03E-07	4.12E-09	3.14E-10	4.33E-12	3.83E-06	102.6415113	25.13985965	4.082819582	2	4835	159	333.813	111.772	17.458	27.194	28.476	33.05	4.573	626.6	633.4	241.7	16.65841675	16.82965088	16.73672485	46.29220581	98.99194795
675	6/2/21 8:46 PM	6.75E-09	4.23E-07	1.04E-07	4.12E-09	3.14E-10	4.29E-12	3.83E-06	102.7374683	25.18524766	4.079271713	2	4835	159	333.813	111.772	17.458	27.194	28.476	33.05	4.573	626.6	633.4	241.7	16.66073608	16.82943726	16.73828125	46.30209351	99.51313097
